,Lex Tb-PEX5-eGFP11_T222s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP11_T222s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH2_BIN1.0
3276,0.0,31,0.0,42,0.0,30
3277,0.0,39,0.0,53,0.0,35
3278,0.0,45,0.0,34,0.0,28
3279,0.0,21,0.0,35,0.0,24
3280,0.0,25,0.0,81,0.0,27
3281,0.0,27,0.0,42,0.0,46
3282,1.0,33,0.0,26,1.0,35
3283,1.0,30,1.0,59,0.0,45
3284,0.0,26,0.0,40,2.0,48
3285,0.0,42,0.0,69,0.0,55
3286,0.0,75,0.0,113,1.0,46
3287,0.0,64,0.0,40,1.0,79
3288,0.0,38,0.0,43,2.0,41
3289,0.0,71,0.0,71,0.0,95
3290,0.0,24,0.0,25,0.0,68
3291,1.0,28,0.0,34,0.0,65
3292,0.0,52,0.0,44,0.0,48
3293,0.0,37,0.0,28,0.0,48
3294,0.0,39,0.0,50,0.0,58
3295,0.0,34,0.0,37,1.0,45
3296,0.0,99,0.0,43,2.0,24
3297,0.0,22,0.0,64,1.0,25
3298,0.0,45,0.0,59,1.0,36
3299,0.0,44,0.0,46,2.0,41
3300,0.0,33,0.0,40,0.0,64
3301,2.0,27,0.0,79,2.0,40
3302,1.0,26,0.0,65,3.0,50
3303,3.0,34,3.0,44,0.0,37
3304,2.0,86,0.0,44,0.0,34
3305,1.0,52,3.0,46,1.0,24
3306,1.0,54,0.0,42,0.0,57
3307,0.0,60,1.0,52,0.0,63
3308,0.0,38,1.0,72,1.0,64
3309,0.0,28,0.0,96,0.0,64
3310,0.0,31,0.0,48,0.0,47
3311,0.0,64,1.0,61,0.0,92
3312,0.0,49,0.0,64,0.0,56
3313,0.0,51,0.0,77,0.0,84
3314,0.0,60,0.0,40,0.0,28
3315,0.0,51,1.0,43,0.0,66
3316,0.0,82,1.0,38,0.0,27
3317,0.0,57,2.0,104,0.0,39
3318,0.0,45,1.0,99,0.0,68
3319,0.0,29,0.0,58,0.0,39
3320,0.0,17,0.0,42,0.0,23
3321,0.0,44,0.0,34,0.0,31
3322,0.0,24,0.0,44,0.0,38
3323,0.0,75,1.0,34,0.0,35
3324,0.0,139,2.0,42,0.0,27
3325,0.0,51,0.0,58,0.0,33
3326,0.0,51,0.0,73,0.0,38
3327,0.0,69,0.0,53,0.0,43
3328,0.0,104,0.0,45,0.0,37
3329,1.0,46,0.0,61,0.0,32
3330,4.0,51,0.0,39,2.0,40
3331,2.0,23,0.0,36,1.0,31
3332,2.0,56,0.0,40,0.0,33
3333,0.0,49,0.0,63,0.0,27
3334,0.0,31,2.0,40,0.0,24
3335,1.0,16,1.0,29,0.0,34
3336,0.0,21,1.0,64,0.0,35
3337,0.0,44,0.0,47,0.0,30
3338,0.0,36,0.0,37,0.0,47
3339,1.0,37,0.0,27,0.0,63
3340,2.0,35,0.0,34,0.0,38
3341,0.0,55,0.0,30,0.0,24
3342,2.0,35,0.0,39,0.0,48
3343,0.0,28,0.0,38,0.0,60
3344,2.0,34,1.0,43,0.0,80
3345,0.0,64,0.0,22,2.0,59
3346,2.0,51,1.0,22,2.0,70
3347,0.0,39,0.0,77,3.0,47
3348,0.0,31,1.0,40,0.0,25
3349,0.0,31,0.0,29,0.0,49
3350,0.0,28,0.0,30,1.0,47
3351,1.0,21,0.0,29,0.0,41
3352,1.0,33,0.0,58,0.0,63
3353,0.0,31,0.0,24,0.0,51
3354,0.0,51,0.0,38,0.0,46
3355,0.0,36,0.0,31,0.0,45
3356,0.0,29,0.0,24,0.0,45
3357,1.0,27,0.0,58,0.0,46
3358,1.0,27,0.0,34,0.0,46
3359,0.0,32,0.0,53,0.0,90
3360,0.0,25,0.0,41,0.0,132
3361,0.0,47,0.0,24,0.0,40
3362,0.0,20,0.0,13,0.0,32
3363,0.0,29,0.0,17,0.0,35
3364,0.0,36,0.0,21,0.0,36
3365,0.0,57,0.0,20,2.0,70
3366,0.0,46,0.0,22,0.0,65
3367,0.0,28,0.0,24,0.0,77
3368,0.0,41,0.0,30,0.0,56
3369,0.0,28,0.0,24,0.0,52
3370,0.0,26,0.0,27,0.0,77
3371,0.0,30,0.0,51,0.0,80
3372,0.0,29,5.0,97,0.0,78
3373,0.0,36,1.0,78,2.0,63
3374,0.0,26,0.0,76,2.0,76
3375,0.0,18,2.0,43,1.0,48
3376,0.0,23,1.0,50,0.0,42
3377,0.0,26,0.0,64,0.0,40
3378,4.0,27,0.0,80,1.0,86
3379,2.0,19,0.0,48,0.0,108
3380,0.0,24,0.0,33,2.0,68
3381,1.0,29,0.0,35,0.0,49
3382,1.0,28,0.0,48,0.0,98
3383,0.0,63,0.0,41,2.0,82
3384,1.0,49,0.0,51,1.0,78
3385,1.0,47,0.0,33,0.0,52
3386,0.0,54,1.0,43,0.0,50
3387,0.0,53,1.0,44,2.0,47
3388,0.0,57,7.0,73,1.0,62
3389,0.0,58,2.0,42,0.0,56
3390,3.0,71,0.0,58,0.0,54
3391,3.0,115,0.0,46,0.0,68
3392,1.0,109,0.0,44,1.0,71
3393,3.0,109,0.0,37,2.0,70
3394,0.0,83,0.0,31,0.0,53
3395,0.0,77,0.0,47,0.0,35
3396,1.0,58,0.0,29,0.0,57
3397,0.0,47,0.0,69,0.0,27
3398,1.0,49,1.0,68,0.0,54
3399,1.0,28,1.0,29,1.0,40
3400,1.0,26,1.0,61,0.0,35
3401,0.0,37,0.0,58,1.0,39
3402,0.0,40,1.0,71,0.0,29
3403,0.0,41,1.0,67,0.0,70
3404,1.0,35,0.0,88,0.0,46
3405,0.0,40,0.0,47,0.0,43
3406,1.0,36,0.0,29,0.0,48
3407,1.0,79,0.0,39,0.0,42
3408,2.0,47,0.0,80,0.0,37
3409,0.0,55,0.0,67,0.0,45
3410,1.0,46,0.0,64,0.0,60
3411,0.0,40,0.0,62,0.0,58
3412,0.0,38,0.0,51,0.0,27
3413,0.0,62,2.0,61,0.0,36
3414,0.0,50,2.0,64,0.0,41
3415,0.0,39,2.0,27,0.0,41
3416,0.0,28,0.0,45,0.0,54
3417,0.0,36,0.0,31,0.0,37
3418,0.0,35,1.0,54,0.0,42
3419,0.0,36,0.0,49,0.0,71
3420,0.0,29,0.0,25,0.0,71
3421,0.0,58,0.0,20,0.0,62
3422,0.0,44,1.0,32,1.0,45
3423,0.0,73,0.0,33,1.0,49
3424,0.0,49,0.0,26,2.0,66
3425,0.0,39,0.0,40,0.0,61
3426,0.0,63,0.0,36,0.0,95
3427,0.0,41,0.0,55,0.0,144
3428,0.0,55,0.0,39,0.0,90
3429,0.0,33,0.0,25,0.0,71
3430,1.0,44,0.0,45,0.0,97
3431,0.0,26,0.0,48,0.0,39
3432,0.0,34,0.0,41,0.0,42
3433,0.0,23,0.0,37,0.0,28
3434,1.0,41,0.0,55,0.0,39
3435,0.0,34,0.0,41,0.0,37
3436,0.0,38,0.0,27,0.0,23
3437,2.0,30,0.0,45,0.0,60
3438,0.0,45,0.0,48,0.0,51
3439,0.0,29,0.0,61,0.0,30
3440,0.0,25,0.0,94,0.0,55
3441,2.0,56,0.0,52,0.0,46
3442,0.0,84,2.0,55,0.0,55
3443,2.0,57,0.0,41,0.0,70
3444,0.0,39,0.0,42,1.0,106
3445,0.0,37,0.0,72,3.0,59
3446,0.0,65,1.0,56,0.0,68
3447,0.0,72,1.0,56,0.0,46
3448,0.0,67,0.0,50,0.0,76
3449,0.0,47,0.0,45,3.0,51
3450,0.0,50,0.0,31,3.0,30
3451,0.0,93,0.0,21,0.0,31
3452,0.0,52,1.0,33,1.0,36
3453,0.0,73,1.0,62,1.0,30
3454,0.0,63,1.0,92,0.0,34
3455,0.0,48,0.0,31,0.0,28
3456,0.0,61,1.0,64,0.0,28
3457,0.0,59,0.0,48,0.0,18
3458,0.0,47,0.0,51,0.0,27
3459,0.0,43,0.0,67,0.0,32
3460,0.0,58,0.0,63,0.0,68
3461,0.0,55,1.0,46,0.0,97
3462,0.0,77,3.0,52,1.0,64
3463,0.0,70,0.0,38,0.0,39
3464,0.0,40,0.0,42,0.0,43
3465,0.0,46,1.0,51,0.0,54
3466,1.0,96,0.0,37,0.0,72
3467,0.0,115,0.0,22,0.0,105
3468,0.0,68,0.0,29,2.0,63
3469,0.0,55,2.0,31,3.0,85
3470,0.0,25,1.0,39,0.0,48
3471,0.0,29,0.0,31,1.0,43
3472,0.0,31,0.0,34,0.0,58
3473,0.0,62,0.0,74,3.0,70
3474,0.0,49,0.0,31,0.0,31
3475,0.0,36,0.0,50,0.0,59
3476,0.0,47,0.0,23,0.0,68
3477,0.0,121,0.0,54,0.0,27
3478,0.0,64,0.0,29,0.0,37
3479,0.0,63,0.0,40,0.0,36
3480,0.0,72,0.0,51,0.0,40
3481,0.0,59,0.0,33,0.0,31
3482,0.0,31,0.0,42,0.0,25
3483,0.0,71,0.0,43,0.0,40
3484,0.0,51,0.0,49,0.0,32
3485,0.0,61,0.0,59,0.0,42
3486,0.0,44,3.0,55,0.0,40
3487,4.0,64,1.0,137,0.0,85
3488,0.0,93,0.0,103,0.0,86
3489,0.0,44,0.0,69,0.0,57
3490,3.0,71,0.0,87,0.0,96
3491,0.0,57,1.0,39,0.0,101
3492,2.0,62,1.0,30,0.0,37
3493,0.0,71,0.0,44,1.0,46
3494,0.0,47,0.0,32,0.0,65
3495,0.0,44,0.0,48,1.0,40
3496,0.0,27,0.0,31,1.0,31
3497,0.0,37,0.0,37,2.0,27
3498,0.0,54,0.0,89,1.0,24
3499,0.0,53,0.0,38,0.0,24
3500,0.0,63,0.0,28,0.0,26
3501,0.0,50,0.0,42,0.0,33
3502,0.0,62,0.0,70,0.0,66
3503,0.0,48,2.0,31,0.0,78
3504,0.0,50,2.0,30,0.0,54
3505,0.0,32,0.0,30,0.0,38
3506,3.0,48,0.0,29,4.0,34
3507,0.0,36,1.0,79,0.0,39
3508,0.0,31,2.0,84,0.0,39
3509,0.0,29,0.0,29,0.0,33
3510,0.0,23,0.0,36,1.0,29
3511,0.0,30,0.0,47,2.0,26
3512,0.0,65,0.0,25,0.0,26
3513,0.0,22,0.0,31,0.0,26
3514,0.0,36,0.0,20,0.0,54
3515,0.0,45,0.0,24,0.0,84
3516,0.0,77,0.0,39,0.0,53
3517,0.0,103,2.0,24,3.0,51
3518,0.0,77,0.0,31,0.0,43
3519,0.0,119,0.0,43,0.0,20
3520,0.0,79,0.0,26,0.0,23
3521,0.0,47,0.0,27,0.0,35
3522,0.0,27,0.0,33,0.0,35
3523,0.0,37,0.0,45,0.0,14
3524,0.0,36,0.0,43,3.0,24
3525,0.0,26,0.0,58,0.0,30
3526,0.0,37,0.0,55,0.0,20
3527,0.0,32,0.0,47,0.0,15
3528,0.0,41,0.0,25,0.0,21
3529,0.0,45,0.0,27,0.0,29
3530,0.0,30,0.0,54,0.0,62
3531,0.0,48,0.0,42,0.0,36
3532,0.0,37,0.0,42,0.0,51
3533,0.0,39,0.0,27,0.0,55
3534,0.0,84,0.0,42,0.0,39
3535,0.0,38,0.0,44,0.0,29
3536,0.0,63,0.0,34,0.0,24
3537,0.0,35,0.0,34,0.0,58
3538,0.0,40,0.0,31,0.0,40
3539,0.0,60,0.0,17,0.0,48
3540,0.0,95,0.0,29,0.0,42
3541,0.0,50,0.0,29,0.0,25
3542,1.0,56,0.0,37,0.0,29
3543,0.0,32,0.0,30,0.0,20
3544,1.0,55,0.0,30,0.0,29
3545,1.0,52,0.0,34,0.0,35
3546,0.0,22,1.0,33,0.0,40
3547,0.0,32,0.0,31,0.0,64
3548,1.0,28,0.0,41,0.0,38
3549,2.0,31,0.0,29,0.0,43
3550,1.0,52,0.0,30,0.0,62
3551,0.0,62,0.0,71,0.0,95
3552,0.0,117,0.0,42,0.0,75
3553,0.0,80,0.0,43,1.0,66
3554,0.0,67,0.0,86,2.0,50
3555,0.0,36,0.0,31,1.0,100
3556,0.0,31,0.0,30,0.0,99
3557,0.0,31,3.0,35,0.0,72
3558,0.0,34,0.0,50,0.0,50
3559,0.0,43,1.0,34,2.0,24
3560,0.0,83,1.0,72,0.0,41
3561,0.0,38,2.0,53,0.0,38
3562,0.0,25,0.0,49,0.0,57
3563,0.0,64,0.0,71,0.0,44
3564,0.0,60,0.0,79,0.0,42
3565,0.0,56,0.0,78,0.0,58
3566,0.0,88,1.0,54,0.0,66
3567,0.0,27,3.0,50,0.0,52
3568,0.0,62,0.0,46,0.0,41
3569,0.0,46,0.0,99,0.0,41
3570,0.0,28,2.0,58,0.0,58
3571,0.0,20,1.0,41,0.0,91
3572,3.0,29,1.0,37,0.0,91
3573,0.0,29,0.0,50,2.0,51
3574,0.0,63,0.0,23,4.0,38
3575,2.0,28,1.0,38,1.0,50
3576,0.0,50,0.0,50,0.0,39
3577,0.0,35,1.0,56,0.0,39
3578,0.0,49,1.0,33,2.0,45
3579,0.0,49,2.0,37,1.0,31
3580,0.0,44,0.0,34,0.0,49
3581,0.0,35,1.0,55,0.0,48
3582,1.0,49,0.0,40,0.0,70
3583,0.0,31,0.0,61,0.0,32
3584,0.0,33,0.0,19,0.0,76
3585,0.0,31,0.0,25,0.0,40
3586,0.0,70,2.0,31,0.0,44
3587,0.0,40,1.0,20,0.0,43
3588,0.0,75,1.0,59,0.0,49
3589,1.0,67,3.0,83,0.0,38
3590,0.0,63,2.0,33,0.0,55
3591,0.0,62,0.0,47,0.0,38
3592,0.0,54,0.0,62,0.0,47
3593,0.0,54,0.0,97,0.0,29
3594,0.0,46,0.0,96,0.0,70
3595,0.0,37,0.0,74,0.0,93
3596,0.0,44,0.0,32,0.0,83
3597,0.0,37,0.0,24,2.0,74
3598,4.0,45,0.0,45,0.0,46
3599,1.0,57,0.0,60,0.0,49
3600,0.0,57,0.0,53,1.0,46
3601,0.0,40,0.0,49,0.0,59
3602,0.0,37,0.0,33,0.0,67
3603,0.0,94,0.0,27,0.0,48
3604,1.0,34,0.0,25,0.0,79
3605,3.0,53,0.0,36,0.0,37
3606,0.0,66,0.0,41,0.0,31
3607,0.0,48,0.0,66,0.0,55
3608,1.0,59,0.0,80,0.0,44
3609,1.0,52,0.0,61,0.0,51
3610,1.0,48,0.0,92,0.0,77
3611,2.0,80,2.0,95,0.0,40
3612,4.0,65,0.0,90,0.0,25
3613,1.0,38,0.0,45,0.0,24
3614,1.0,61,4.0,76,0.0,41
3615,1.0,39,2.0,37,0.0,33
3616,0.0,38,1.0,72,0.0,35
3617,0.0,25,3.0,53,0.0,21
3618,1.0,25,0.0,47,0.0,20
3619,1.0,30,0.0,34,2.0,26
3620,0.0,60,0.0,34,1.0,29
3621,1.0,56,0.0,34,0.0,26
3622,2.0,45,0.0,45,0.0,22
3623,0.0,45,0.0,41,3.0,27
3624,0.0,77,0.0,22,1.0,25
3625,0.0,53,0.0,36,0.0,27
3626,0.0,63,0.0,48,0.0,24
3627,0.0,38,0.0,45,0.0,34
3628,0.0,47,0.0,43,1.0,34
3629,0.0,46,0.0,25,0.0,18
3630,0.0,56,0.0,29,1.0,22
3631,0.0,75,0.0,42,1.0,35
3632,0.0,58,0.0,50,1.0,25
3633,0.0,60,0.0,57,3.0,54
3634,0.0,42,0.0,38,0.0,56
3635,0.0,57,0.0,44,0.0,41
3636,0.0,36,0.0,57,0.0,38
3637,0.0,35,0.0,128,0.0,54
3638,0.0,63,0.0,85,0.0,60
3639,3.0,70,1.0,42,0.0,29
3640,1.0,47,0.0,54,0.0,44
3641,1.0,34,0.0,36,0.0,31
3642,1.0,70,0.0,50,0.0,43
3643,1.0,44,0.0,70,0.0,34
3644,1.0,51,1.0,45,0.0,20
3645,3.0,35,1.0,68,0.0,57
3646,1.0,72,0.0,44,0.0,58
3647,0.0,61,0.0,101,4.0,79
3648,0.0,58,2.0,65,0.0,35
3649,0.0,65,2.0,53,2.0,30
3650,0.0,134,1.0,44,1.0,37
3651,3.0,73,0.0,53,0.0,52
3652,0.0,60,0.0,47,0.0,54
3653,0.0,58,0.0,36,0.0,65
3654,0.0,70,0.0,28,0.0,52
3655,0.0,52,0.0,46,0.0,23
3656,4.0,42,0.0,57,0.0,27
3657,0.0,58,0.0,70,0.0,32
3658,0.0,43,0.0,38,0.0,51
3659,0.0,72,0.0,59,0.0,53
3660,3.0,95,0.0,37,0.0,46
3661,0.0,45,0.0,37,0.0,50
3662,0.0,41,0.0,70,0.0,42
3663,2.0,56,0.0,49,0.0,47
3664,1.0,39,0.0,62,0.0,47
3665,0.0,57,0.0,23,0.0,45
3666,0.0,30,0.0,39,0.0,48
3667,0.0,26,0.0,42,0.0,57
3668,0.0,36,0.0,43,0.0,45
3669,0.0,55,0.0,51,0.0,74
3670,3.0,26,2.0,54,0.0,48
3671,0.0,28,1.0,71,4.0,28
3672,0.0,58,1.0,56,0.0,36
3673,0.0,40,0.0,50,0.0,41
3674,0.0,46,0.0,47,1.0,58
3675,0.0,43,0.0,34,0.0,45
3676,0.0,39,0.0,27,2.0,88
3677,0.0,41,0.0,30,1.0,56
3678,0.0,27,1.0,21,0.0,75
3679,0.0,28,0.0,29,0.0,65
3680,0.0,23,0.0,42,0.0,34
3681,0.0,21,0.0,45,0.0,29
3682,0.0,28,0.0,34,0.0,45
3683,0.0,37,0.0,43,0.0,50
3684,0.0,64,0.0,41,0.0,39
3685,0.0,56,0.0,28,0.0,59
3686,0.0,43,0.0,37,0.0,91
3687,0.0,34,0.0,32,0.0,44
3688,0.0,33,1.0,21,1.0,28
3689,0.0,40,0.0,31,1.0,36
3690,1.0,54,0.0,35,1.0,54
3691,3.0,73,0.0,37,2.0,61
3692,0.0,51,0.0,23,0.0,22
3693,1.0,52,0.0,32,0.0,50
3694,0.0,57,0.0,28,0.0,54
3695,0.0,73,0.0,26,0.0,65
3696,0.0,47,0.0,35,1.0,51
3697,0.0,56,0.0,36,0.0,94
3698,0.0,30,0.0,41,0.0,57
3699,0.0,38,0.0,36,0.0,43
3700,0.0,24,0.0,58,0.0,43
3701,0.0,27,0.0,42,0.0,32
3702,0.0,48,0.0,51,1.0,46
3703,0.0,66,0.0,34,5.0,43
3704,0.0,29,0.0,55,0.0,41
3705,0.0,21,0.0,67,0.0,24
3706,0.0,20,0.0,29,0.0,38
3707,0.0,22,0.0,57,1.0,91
3708,0.0,33,0.0,31,1.0,49
3709,0.0,29,4.0,32,0.0,58
3710,0.0,29,0.0,18,0.0,53
3711,0.0,16,0.0,76,1.0,47
3712,0.0,38,0.0,31,0.0,46
3713,1.0,74,0.0,62,1.0,30
3714,0.0,41,0.0,39,0.0,27
3715,3.0,47,0.0,49,0.0,45
3716,1.0,100,0.0,50,1.0,52
3717,0.0,71,0.0,54,0.0,32
3718,0.0,83,0.0,34,0.0,39
3719,0.0,46,0.0,34,0.0,36
3720,2.0,38,0.0,25,0.0,36
3721,2.0,49,0.0,21,0.0,52
3722,0.0,74,0.0,38,0.0,55
3723,0.0,59,0.0,50,0.0,56
3724,0.0,39,0.0,79,0.0,66
3725,0.0,30,0.0,55,0.0,52
3726,0.0,34,0.0,28,0.0,64
3727,0.0,20,0.0,51,0.0,55
3728,0.0,19,0.0,49,0.0,76
3729,0.0,25,0.0,94,0.0,37
3730,0.0,24,0.0,57,0.0,85
3731,0.0,35,0.0,87,0.0,108
3732,0.0,43,0.0,121,0.0,53
3733,0.0,44,0.0,59,0.0,47
3734,0.0,83,5.0,50,0.0,36
3735,0.0,29,0.0,29,0.0,32
3736,0.0,44,2.0,15,2.0,31
3737,0.0,43,2.0,49,1.0,51
3738,0.0,39,1.0,20,3.0,41
3739,0.0,57,0.0,20,0.0,37
3740,0.0,46,0.0,21,1.0,45
3741,0.0,22,4.0,16,1.0,20
3742,0.0,28,1.0,25,2.0,71
3743,1.0,30,1.0,25,0.0,87
3744,0.0,39,0.0,23,0.0,31
3745,0.0,36,0.0,33,0.0,48
3746,0.0,58,0.0,60,0.0,79
3747,0.0,34,2.0,45,0.0,50
3748,0.0,34,1.0,47,0.0,47
3749,0.0,40,2.0,49,0.0,64
3750,0.0,54,0.0,36,0.0,80
3751,0.0,29,1.0,37,0.0,84
3752,0.0,53,0.0,31,0.0,99
3753,0.0,36,0.0,39,0.0,87
3754,3.0,21,0.0,25,0.0,69
3755,0.0,23,0.0,34,0.0,55
3756,0.0,36,0.0,33,0.0,33
3757,1.0,42,0.0,29,0.0,30
3758,1.0,48,0.0,27,0.0,42
3759,0.0,34,1.0,20,0.0,42
3760,0.0,31,1.0,35,0.0,16
3761,0.0,42,0.0,37,0.0,17
3762,0.0,36,0.0,22,1.0,18
3763,0.0,77,0.0,27,2.0,57
3764,0.0,42,0.0,34,2.0,70
3765,0.0,53,0.0,56,0.0,84
3766,0.0,46,0.0,40,0.0,32
3767,0.0,38,0.0,53,0.0,28
3768,0.0,83,0.0,76,0.0,51
3769,0.0,59,0.0,44,0.0,42
3770,0.0,36,0.0,89,2.0,27
3771,0.0,27,0.0,40,0.0,42
3772,0.0,34,0.0,69,0.0,26
3773,0.0,29,0.0,55,1.0,47
3774,0.0,56,0.0,40,0.0,35
3775,0.0,36,0.0,43,0.0,40
3776,0.0,55,0.0,51,0.0,35
3777,0.0,41,0.0,30,0.0,32
3778,0.0,74,0.0,98,0.0,27
3779,0.0,69,0.0,29,0.0,43
3780,0.0,49,1.0,25,0.0,61
3781,0.0,97,0.0,38,0.0,84
3782,1.0,43,1.0,29,0.0,59
3783,0.0,50,1.0,44,0.0,81
3784,0.0,44,0.0,36,0.0,97
3785,0.0,48,0.0,31,3.0,47
3786,1.0,47,0.0,41,0.0,63
3787,1.0,52,0.0,24,1.0,32
3788,1.0,44,4.0,26,0.0,45
3789,0.0,55,2.0,61,0.0,49
3790,0.0,65,0.0,55,0.0,42
3791,0.0,56,0.0,83,0.0,83
3792,0.0,36,0.0,37,0.0,107
3793,1.0,54,0.0,40,0.0,81
3794,1.0,37,0.0,38,0.0,80
3795,1.0,22,0.0,29,0.0,45
3796,0.0,26,0.0,35,1.0,39
3797,0.0,41,1.0,39,1.0,34
3798,0.0,35,0.0,55,0.0,32
3799,0.0,43,0.0,35,0.0,31
3800,0.0,32,0.0,42,0.0,45
3801,3.0,55,0.0,36,0.0,38
3802,0.0,32,0.0,34,0.0,101
3803,1.0,28,0.0,46,0.0,74
3804,2.0,21,0.0,46,1.0,54
3805,0.0,53,0.0,93,1.0,54
3806,0.0,34,0.0,97,3.0,48
3807,1.0,58,0.0,57,0.0,28
3808,0.0,64,0.0,53,0.0,25
3809,0.0,132,0.0,34,0.0,42
3810,0.0,69,0.0,47,0.0,39
3811,0.0,51,0.0,34,3.0,49
3812,0.0,69,1.0,29,1.0,85
3813,0.0,56,0.0,34,0.0,79
3814,0.0,43,0.0,54,0.0,56
3815,0.0,29,0.0,68,2.0,28
3816,2.0,92,0.0,68,2.0,24
3817,0.0,53,0.0,43,0.0,53
3818,0.0,52,0.0,42,1.0,62
3819,0.0,46,1.0,143,0.0,48
3820,0.0,22,0.0,87,0.0,64
3821,0.0,25,0.0,37,0.0,45
3822,0.0,25,0.0,29,1.0,22
3823,0.0,43,0.0,36,1.0,36
3824,0.0,32,0.0,34,0.0,39
3825,0.0,61,0.0,53,0.0,31
3826,0.0,69,0.0,98,1.0,31
3827,0.0,41,0.0,73,0.0,64
3828,0.0,21,0.0,41,1.0,94
3829,0.0,21,0.0,56,1.0,43
3830,0.0,24,0.0,33,2.0,79
3831,0.0,24,0.0,23,1.0,60
3832,0.0,29,0.0,17,1.0,65
3833,0.0,36,0.0,30,0.0,82
3834,0.0,37,0.0,64,0.0,84
3835,0.0,29,0.0,83,0.0,92
3836,1.0,26,0.0,67,0.0,46
3837,2.0,29,0.0,40,0.0,34
3838,1.0,40,0.0,48,0.0,46
3839,1.0,27,1.0,82,0.0,48
3840,2.0,18,0.0,71,0.0,79
3841,1.0,39,0.0,34,0.0,124
3842,3.0,39,0.0,31,0.0,63
3843,0.0,26,0.0,26,0.0,37
3844,4.0,62,0.0,45,0.0,27
3845,1.0,24,0.0,92,0.0,57
3846,1.0,50,3.0,76,0.0,30
3847,0.0,44,0.0,52,0.0,26
3848,0.0,31,0.0,44,0.0,54
3849,0.0,31,0.0,67,0.0,42
3850,0.0,30,0.0,60,0.0,52
3851,4.0,46,0.0,47,0.0,75
3852,2.0,48,0.0,96,0.0,40
3853,1.0,38,0.0,63,1.0,101
3854,0.0,49,0.0,38,2.0,63
3855,0.0,38,0.0,50,0.0,39
3856,0.0,24,2.0,30,0.0,44
3857,0.0,32,2.0,22,0.0,71
3858,0.0,32,1.0,32,0.0,35
3859,0.0,69,1.0,66,0.0,33
3860,0.0,61,0.0,66,0.0,29
3861,0.0,67,0.0,102,0.0,27
3862,0.0,46,2.0,114,0.0,29
3863,0.0,47,1.0,28,0.0,23
3864,0.0,43,2.0,30,0.0,31
3865,1.0,39,1.0,34,0.0,35
3866,1.0,70,0.0,35,0.0,30
3867,1.0,70,0.0,57,0.0,21
3868,0.0,69,0.0,53,0.0,23
3869,1.0,61,0.0,74,0.0,17
3870,1.0,40,0.0,39,0.0,35
3871,0.0,42,0.0,39,0.0,31
3872,1.0,50,0.0,49,0.0,32
3873,0.0,63,0.0,53,0.0,21
3874,0.0,66,0.0,68,1.0,27
3875,0.0,57,0.0,42,2.0,40
3876,0.0,114,0.0,34,1.0,32
3877,0.0,61,0.0,18,0.0,34
3878,0.0,60,0.0,27,1.0,33
3879,1.0,52,0.0,21,0.0,33
3880,0.0,70,0.0,41,1.0,45
3881,0.0,48,0.0,30,0.0,37
3882,1.0,44,0.0,30,2.0,41
3883,1.0,27,0.0,30,0.0,44
3884,1.0,86,0.0,40,0.0,77
3885,0.0,78,2.0,38,0.0,49
3886,2.0,89,4.0,44,0.0,33
3887,1.0,61,0.0,37,0.0,16
3888,0.0,27,0.0,57,0.0,40
3889,0.0,63,0.0,69,0.0,43
3890,0.0,57,0.0,50,0.0,21
3891,0.0,76,0.0,21,0.0,45
3892,3.0,33,0.0,37,0.0,74
3893,1.0,29,0.0,43,0.0,63
3894,0.0,34,0.0,29,0.0,45
3895,0.0,37,0.0,28,0.0,90
3896,0.0,61,1.0,47,0.0,54
3897,0.0,48,0.0,47,0.0,103
3898,0.0,87,0.0,47,0.0,83
3899,0.0,56,0.0,46,0.0,41
3900,0.0,77,0.0,82,2.0,64
3901,0.0,71,0.0,69,1.0,73
3902,0.0,56,0.0,28,0.0,53
3903,0.0,132,0.0,39,0.0,67
3904,0.0,144,0.0,30,0.0,85
3905,0.0,57,0.0,30,0.0,77
3906,0.0,54,0.0,60,0.0,56
3907,0.0,50,0.0,35,0.0,59
3908,0.0,56,0.0,18,0.0,55
3909,0.0,41,0.0,34,0.0,45
3910,0.0,32,0.0,32,0.0,68
3911,0.0,58,1.0,19,0.0,41
3912,0.0,34,0.0,22,0.0,57
3913,2.0,44,0.0,30,0.0,60
3914,3.0,35,0.0,50,0.0,48
3915,1.0,84,0.0,38,0.0,45
3916,0.0,73,0.0,23,0.0,57
3917,0.0,38,0.0,66,0.0,35
3918,0.0,48,0.0,50,0.0,70
3919,0.0,37,0.0,38,0.0,142
3920,0.0,64,0.0,74,0.0,126
3921,0.0,36,0.0,29,0.0,82
3922,0.0,62,0.0,48,1.0,70
3923,0.0,52,0.0,78,0.0,41
3924,0.0,27,0.0,55,0.0,50
3925,0.0,62,0.0,31,0.0,30
3926,0.0,41,0.0,24,0.0,50
3927,0.0,53,0.0,17,0.0,51
3928,0.0,42,0.0,30,2.0,41
3929,0.0,53,0.0,31,1.0,76
3930,0.0,93,0.0,24,2.0,37
3931,0.0,57,2.0,31,0.0,35
