,e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_CH1_BIN1.0
4031,14961.0,14645.0,21513.0,15159.0,14286
4032,15077.0,14536.0,21502.0,15263.0,14393
4033,14901.0,14437.0,21631.0,15296.0,14277
4034,14988.0,14443.0,21500.0,15306.0,14483
4035,15012.0,14837.0,21225.0,15269.0,14466
4036,14839.0,14627.0,21464.0,15224.0,14260
4037,14864.0,14677.0,21476.0,15563.0,14704
4038,14737.0,14635.0,21891.0,15166.0,14718
4039,14905.0,14503.0,22064.0,15140.0,14798
4040,14761.0,14523.0,21959.0,15194.0,14626
4041,15023.0,14626.0,21928.0,15236.0,14531
4042,14561.0,14503.0,21783.0,15200.0,14535
4043,14613.0,14568.0,21784.0,15080.0,14529
4044,14513.0,14592.0,21460.0,15056.0,14572
4045,14640.0,14953.0,21437.0,15082.0,14363
4046,14656.0,14593.0,21880.0,15196.0,14464
4047,14494.0,14449.0,21683.0,15322.0,14776
4048,14837.0,14464.0,21981.0,15184.0,14753
4049,14857.0,14409.0,22178.0,15098.0,14588
4050,14808.0,14529.0,22137.0,15097.0,14779
4051,14590.0,14312.0,22006.0,15285.0,14716
4052,14524.0,14684.0,22136.0,15253.0,14342
4053,14632.0,14190.0,21829.0,14945.0,14547
4054,14543.0,14167.0,21925.0,15204.0,14549
4055,14786.0,14003.0,21955.0,14989.0,14497
4056,14566.0,14239.0,21733.0,15005.0,14670
4057,14472.0,14426.0,21789.0,15170.0,14778
4058,14606.0,14511.0,21897.0,15301.0,14448
4059,14648.0,14563.0,22141.0,15232.0,14767
4060,14409.0,14413.0,21517.0,15244.0,14654
4061,14755.0,14446.0,21834.0,15361.0,14769
4062,14824.0,14605.0,21845.0,15405.0,14723
4063,14921.0,14132.0,21836.0,15222.0,14633
4064,14957.0,14188.0,21636.0,15207.0,14821
4065,14578.0,14170.0,21974.0,15083.0,14627
4066,14536.0,14337.0,22003.0,15396.0,14532
4067,14677.0,14296.0,21919.0,15211.0,14572
4068,14673.0,14311.0,21878.0,15394.0,14467
4069,14545.0,14174.0,21674.0,15469.0,14409
4070,14408.0,14302.0,21651.0,15566.0,14332
4071,14571.0,14653.0,21720.0,15143.0,14245
4072,14530.0,14486.0,21817.0,15343.0,14577
4073,14685.0,14668.0,21892.0,15132.0,14199
4074,14373.0,14656.0,21896.0,15032.0,14430
4075,14448.0,14518.0,21855.0,14852.0,14584
4076,14513.0,14364.0,21446.0,14635.0,14470
4077,14815.0,14454.0,21819.0,15114.0,14127
4078,14230.0,14597.0,21747.0,15349.0,14300
4079,14355.0,14548.0,21762.0,15058.0,14672
4080,14291.0,14703.0,21884.0,14957.0,14362
4081,14388.0,14547.0,21952.0,15190.0,14293
4082,14602.0,14456.0,21926.0,15287.0,14300
4083,14689.0,14277.0,21792.0,15320.0,14345
4084,14943.0,14438.0,21808.0,15411.0,14535
4085,14613.0,14550.0,22119.0,15177.0,14306
4086,14847.0,14385.0,21836.0,15279.0,14292
4087,14774.0,14071.0,21792.0,15240.0,14402
4088,15017.0,14529.0,21776.0,15087.0,14353
4089,14763.0,14404.0,21906.0,15120.0,14451
4090,14641.0,14462.0,21838.0,15198.0,14532
4091,14795.0,14580.0,21975.0,15228.0,14674
4092,14893.0,14119.0,21847.0,15092.0,14555
4093,14845.0,14160.0,22088.0,15024.0,14152
4094,14967.0,14400.0,21847.0,14934.0,14409
4095,14739.0,14323.0,21780.0,15158.0,14442
4096,14850.0,14307.0,21814.0,15338.0,14332
4097,14737.0,14430.0,22064.0,15547.0,14445
4098,14367.0,14672.0,22106.0,15205.0,14552
4099,14480.0,14448.0,21709.0,14949.0,14476
4100,14756.0,14721.0,21988.0,14892.0,14567
4101,14559.0,14461.0,21935.0,15363.0,14765
4102,14415.0,14211.0,21733.0,15476.0,14496
4103,14493.0,14397.0,21601.0,15638.0,14297
4104,14586.0,14408.0,21833.0,15387.0,14454
4105,14661.0,14496.0,22173.0,15468.0,14375
4106,14581.0,14449.0,21925.0,15097.0,14450
4107,14595.0,14491.0,21942.0,15184.0,14582
4108,14581.0,14635.0,21781.0,14892.0,14464
4109,14458.0,14524.0,21919.0,14872.0,14319
4110,14497.0,14457.0,22006.0,15305.0,14357
4111,14560.0,14413.0,21758.0,15212.0,14691
4112,14401.0,14590.0,21870.0,15235.0,14381
4113,14484.0,14405.0,22065.0,15222.0,14238
4114,14342.0,14236.0,21947.0,15220.0,14096
4115,14435.0,14261.0,22057.0,15292.0,13941
4116,14478.0,14227.0,21985.0,14937.0,14118
4117,14398.0,14137.0,21942.0,14925.0,14312
4118,14422.0,14507.0,21554.0,15037.0,14252
4119,14734.0,14371.0,21528.0,14930.0,14215
4120,14475.0,14434.0,21594.0,14905.0,14283
4121,14332.0,14311.0,21810.0,15272.0,14351
4122,14385.0,14545.0,21966.0,15011.0,14302
4123,14485.0,14573.0,21736.0,15168.0,14452
4124,14341.0,14080.0,21508.0,15251.0,14201
4125,14297.0,14623.0,21709.0,14916.0,14169
4126,14344.0,14386.0,21670.0,15061.0,14395
4127,14392.0,14224.0,21609.0,15131.0,14650
4128,14863.0,14355.0,21317.0,15041.0,14489
4129,14679.0,13970.0,21830.0,15184.0,14701
4130,14660.0,14109.0,21519.0,15271.0,14746
4131,14546.0,14196.0,21904.0,15118.0,14792
4132,14370.0,13981.0,21986.0,15247.0,14627
4133,14257.0,14344.0,21993.0,15333.0,14636
4134,14526.0,14057.0,21991.0,15194.0,14553
4135,14446.0,14264.0,22174.0,15070.0,14485
4136,14548.0,14461.0,22199.0,15311.0,14330
4137,14677.0,14274.0,22032.0,14994.0,14339
4138,14624.0,14313.0,21597.0,15113.0,14649
4139,14804.0,14031.0,21485.0,15252.0,14607
4140,14755.0,14225.0,21680.0,15200.0,14787
4141,14807.0,14001.0,21303.0,15233.0,14779
4142,14558.0,14108.0,21734.0,15134.0,14789
4143,14909.0,14107.0,21436.0,14951.0,14763
4144,14718.0,14234.0,21649.0,15278.0,14405
4145,14517.0,14439.0,21954.0,15128.0,14565
4146,14943.0,14307.0,21775.0,15202.0,14417
4147,14769.0,14164.0,21498.0,15206.0,14703
4148,14776.0,14223.0,21965.0,15078.0,14804
4149,14486.0,14238.0,21785.0,15185.0,14512
4150,14401.0,13945.0,22069.0,15070.0,14714
4151,14826.0,14294.0,21781.0,15269.0,14627
4152,14980.0,14439.0,22087.0,15059.0,14405
4153,14599.0,14660.0,22207.0,15101.0,14657
4154,14664.0,14423.0,21989.0,15128.0,14435
4155,14609.0,14579.0,21617.0,15194.0,14557
4156,14405.0,14325.0,21665.0,14988.0,14724
4157,14648.0,14158.0,21795.0,15035.0,14390
4158,14708.0,14318.0,21720.0,15092.0,14308
4159,14839.0,14319.0,21831.0,15061.0,14421
4160,14814.0,14428.0,21744.0,14941.0,14336
4161,14589.0,14179.0,21725.0,15331.0,14359
4162,14409.0,14588.0,21895.0,15307.0,14686
4163,14550.0,14812.0,21959.0,15332.0,14383
4164,14511.0,14126.0,21636.0,14946.0,14583
4165,14394.0,14458.0,21744.0,14963.0,14542
4166,14440.0,14490.0,21937.0,14890.0,14504
4167,14543.0,14612.0,21837.0,14871.0,14501
4168,14388.0,14329.0,21694.0,15165.0,14693
4169,14527.0,14640.0,21194.0,14872.0,14782
4170,14579.0,14420.0,21360.0,14848.0,14448
4171,14775.0,14648.0,21566.0,15287.0,14677
4172,14748.0,14594.0,21868.0,14872.0,14489
4173,14941.0,14875.0,21776.0,15091.0,14647
4174,14554.0,14550.0,21620.0,15008.0,14494
4175,14655.0,14319.0,21977.0,15100.0,14683
4176,14503.0,14445.0,21830.0,15043.0,14445
4177,14584.0,14428.0,21544.0,15279.0,14703
4178,14625.0,14386.0,21507.0,14858.0,14365
4179,14894.0,14641.0,21429.0,15079.0,14602
4180,15085.0,14797.0,21589.0,14838.0,14501
4181,14860.0,14932.0,22089.0,15024.0,14352
4182,14381.0,14885.0,21779.0,14839.0,14496
4183,14394.0,14543.0,22046.0,15180.0,14294
4184,14522.0,14503.0,21943.0,14955.0,14484
4185,14394.0,14267.0,21852.0,15188.0,14442
4186,14621.0,14402.0,21878.0,15196.0,14709
4187,14522.0,14434.0,21668.0,15335.0,14448
4188,14769.0,14476.0,21719.0,15316.0,14353
4189,14733.0,14685.0,21905.0,15291.0,14583
4190,14792.0,14734.0,22002.0,15244.0,14488
4191,14703.0,14306.0,21758.0,15126.0,14513
4192,14887.0,14177.0,21948.0,15220.0,14747
4193,14798.0,14200.0,21471.0,15116.0,14549
4194,14642.0,14357.0,21845.0,15408.0,14643
4195,14845.0,14323.0,21877.0,15320.0,14500
4196,14819.0,14284.0,21678.0,15142.0,14462
4197,14653.0,14192.0,21434.0,15040.0,14501
4198,14465.0,14313.0,21779.0,15377.0,14437
4199,14518.0,14420.0,21671.0,15318.0,14578
4200,14541.0,14490.0,21771.0,15267.0,14578
4201,14421.0,14454.0,21585.0,15422.0,14568
4202,14412.0,14486.0,22007.0,15369.0,14331
4203,14447.0,14439.0,22144.0,15198.0,14476
4204,14500.0,14592.0,21877.0,15140.0,14441
4205,14427.0,14188.0,21774.0,15226.0,14419
4206,14297.0,14325.0,21878.0,15181.0,14431
4207,14343.0,14353.0,21803.0,15264.0,14340
4208,14177.0,14483.0,21675.0,15261.0,14585
4209,14401.0,14269.0,21880.0,15496.0,14606
4210,14366.0,14439.0,21886.0,15443.0,14299
4211,14617.0,14372.0,21578.0,15457.0,14357
4212,14683.0,14496.0,21307.0,15389.0,14349
4213,14502.0,14514.0,21574.0,15016.0,14208
4214,14454.0,14532.0,21683.0,15069.0,14216
4215,14404.0,14068.0,21747.0,15093.0,14323
4216,14428.0,14460.0,22033.0,15320.0,14433
4217,14385.0,14510.0,21740.0,15185.0,14189
4218,14385.0,14557.0,21634.0,15397.0,14455
4219,14450.0,14332.0,22110.0,15241.0,14609
4220,14388.0,14529.0,21526.0,14805.0,14305
4221,14326.0,14594.0,21907.0,15250.0,14548
4222,14650.0,14407.0,21863.0,15163.0,14465
4223,14582.0,14591.0,21751.0,15073.0,14557
4224,14761.0,14586.0,21552.0,15309.0,14504
4225,14438.0,14599.0,21836.0,15494.0,14427
4226,14554.0,14451.0,21722.0,15275.0,14227
4227,14601.0,14483.0,21909.0,15320.0,14471
4228,14526.0,14638.0,21657.0,15416.0,14476
4229,14578.0,14428.0,21304.0,15317.0,14400
4230,14885.0,14375.0,21696.0,15426.0,14490
4231,14797.0,14522.0,21717.0,14917.0,14184
4232,14794.0,14628.0,21516.0,15227.0,14369
4233,14679.0,14532.0,21399.0,15400.0,14398
4234,14375.0,14117.0,21603.0,15523.0,14554
4235,14776.0,14084.0,21764.0,15142.0,14570
4236,14742.0,14501.0,21782.0,15292.0,14667
4237,14666.0,14419.0,21610.0,15306.0,14411
4238,14432.0,14154.0,21645.0,15612.0,14233
4239,14474.0,14159.0,21380.0,15096.0,14602
4240,14485.0,14262.0,21342.0,15409.0,14319
4241,14623.0,14507.0,21547.0,15028.0,14438
4242,14580.0,14490.0,21582.0,15204.0,14546
4243,14785.0,14412.0,21862.0,15205.0,14817
4244,14847.0,14506.0,21828.0,15458.0,14780
4245,14841.0,14234.0,21972.0,15605.0,14618
4246,14587.0,14387.0,21745.0,15105.0,14744
4247,14597.0,14356.0,21678.0,14819.0,14461
4248,14785.0,14336.0,21948.0,15243.0,14491
4249,14388.0,14518.0,21733.0,15171.0,14645
4250,14213.0,14244.0,21614.0,14981.0,14576
4251,14550.0,14254.0,21780.0,15251.0,14856
4252,14887.0,14334.0,21696.0,14936.0,14475
4253,14518.0,14548.0,21863.0,15060.0,14628
4254,14518.0,14536.0,21724.0,15144.0,14576
4255,14434.0,14617.0,21718.0,15182.0,14438
4256,14661.0,14169.0,21669.0,15339.0,14570
4257,14449.0,14392.0,21786.0,15184.0,14626
4258,14395.0,14172.0,21568.0,15102.0,14504
4259,14277.0,14434.0,21974.0,15112.0,14498
4260,14358.0,14278.0,21848.0,15366.0,14600
4261,14407.0,14360.0,21827.0,15344.0,14319
4262,14373.0,14238.0,21895.0,15620.0,14577
4263,14689.0,14476.0,21723.0,15238.0,14456
4264,14619.0,14742.0,21723.0,15083.0,14361
4265,14620.0,14674.0,22035.0,15166.0,14266
4266,14518.0,14558.0,21756.0,15034.0,14414
4267,14652.0,14491.0,21594.0,15012.0,14685
4268,14309.0,14424.0,21739.0,14986.0,14434
4269,14732.0,14232.0,21822.0,14878.0,14742
4270,14411.0,14354.0,21762.0,14903.0,14702
4271,14504.0,14488.0,22005.0,14989.0,14608
4272,14382.0,14032.0,21697.0,15161.0,14549
4273,14265.0,14114.0,21706.0,15149.0,14566
4274,14367.0,14504.0,21854.0,14773.0,14920
4275,14521.0,14445.0,21818.0,15118.0,14500
4276,14854.0,14120.0,21655.0,15195.0,14641
4277,14611.0,14534.0,21718.0,15045.0,14449
4278,14474.0,14206.0,21719.0,14907.0,14469
4279,14425.0,14732.0,21885.0,15275.0,14398
4280,14277.0,14520.0,21639.0,15058.0,14307
4281,14347.0,14508.0,21193.0,14987.0,14395
4282,14587.0,14167.0,21232.0,15068.0,14540
4283,14455.0,14339.0,21296.0,15070.0,14599
4284,14751.0,14382.0,21434.0,15041.0,14622
4285,14747.0,14714.0,21899.0,14958.0,14432
4286,14372.0,14450.0,21605.0,14822.0,14327
4287,14666.0,14264.0,21885.0,15056.0,14505
4288,14705.0,14461.0,21826.0,14975.0,14513
4289,14616.0,14261.0,21529.0,14888.0,14471
4290,14736.0,13996.0,21590.0,14804.0,14661
4291,14575.0,14205.0,21526.0,15325.0,14671
4292,14681.0,14219.0,21585.0,15183.0,14456
4293,14510.0,13978.0,21625.0,15214.0,14786
4294,14593.0,14194.0,21766.0,14950.0,15009
4295,14206.0,14389.0,21605.0,14998.0,14462
4296,14789.0,14162.0,21387.0,14822.0,14702
4297,14803.0,14119.0,21606.0,14792.0,14568
4298,14604.0,14416.0,21571.0,15111.0,14716
4299,14529.0,14490.0,21362.0,15180.0,14817
4300,14681.0,14391.0,21533.0,15216.0,14667
4301,14775.0,14146.0,21734.0,15109.0,14744
4302,14518.0,14275.0,21605.0,14989.0,14639
4303,14692.0,14349.0,21572.0,14955.0,14552
4304,14446.0,14363.0,21583.0,14974.0,14464
4305,14530.0,14359.0,21527.0,15136.0,14556
4306,14776.0,14294.0,21644.0,14890.0,14468
4307,14310.0,14665.0,21631.0,14890.0,14593
4308,14474.0,14338.0,21966.0,14917.0,14475
4309,14788.0,14423.0,21601.0,15132.0,14272
4310,14908.0,14614.0,21849.0,15105.0,14572
4311,14765.0,14114.0,21578.0,15344.0,14581
4312,14525.0,14367.0,21608.0,15265.0,14271
4313,14667.0,14184.0,21830.0,15044.0,14514
4314,14722.0,14427.0,21434.0,15320.0,14749
4315,14649.0,14433.0,21712.0,15081.0,14622
4316,14553.0,14227.0,21872.0,15311.0,14395
4317,14816.0,14611.0,21734.0,14987.0,14744
4318,14889.0,14568.0,22020.0,15067.0,14442
4319,14663.0,14101.0,21765.0,15042.0,14302
4320,14907.0,14367.0,21570.0,15273.0,14444
4321,14611.0,14175.0,21543.0,14972.0,14680
4322,14502.0,14482.0,21437.0,14978.0,14312
4323,14560.0,14438.0,21590.0,15222.0,14553
4324,14831.0,14714.0,21272.0,15199.0,14648
4325,14587.0,14578.0,21392.0,15266.0,14310
4326,14683.0,14608.0,21414.0,14995.0,14746
4327,14781.0,14819.0,21549.0,15218.0,14605
4328,14333.0,14694.0,21464.0,15092.0,14510
4329,14583.0,14592.0,21609.0,15201.0,14607
4330,14732.0,14636.0,21692.0,15120.0,14618
4331,14650.0,14225.0,21669.0,15196.0,14612
4332,14734.0,14674.0,21384.0,14977.0,14513
4333,14772.0,14665.0,21755.0,14950.0,14294
4334,14621.0,14605.0,21685.0,14862.0,14206
4335,14767.0,14376.0,21701.0,14908.0,14497
4336,14899.0,14362.0,21364.0,15247.0,14670
4337,14683.0,14450.0,21650.0,15065.0,14520
4338,14582.0,14569.0,21954.0,15050.0,14291
4339,14511.0,14560.0,22056.0,14999.0,14211
4340,14551.0,14518.0,21999.0,14912.0,14325
4341,14918.0,14656.0,21633.0,15201.0,14535
4342,14667.0,14598.0,21426.0,15130.0,14551
4343,14391.0,14588.0,21466.0,15143.0,14589
4344,14560.0,14671.0,21800.0,15545.0,14731
4345,14473.0,14243.0,21687.0,15198.0,14537
4346,14796.0,14531.0,21640.0,15141.0,14354
4347,14647.0,14777.0,21758.0,15164.0,14565
4348,14914.0,14666.0,21912.0,15247.0,14666
4349,14834.0,14449.0,21706.0,15262.0,14432
4350,15159.0,14485.0,21894.0,15163.0,14750
4351,14614.0,14419.0,21774.0,15298.0,14494
4352,14714.0,14650.0,21626.0,15294.0,15078
4353,14886.0,14476.0,21757.0,15213.0,14249
4354,14674.0,14388.0,22012.0,15193.0,14849
4355,14713.0,14665.0,21912.0,15134.0,14728
4356,14775.0,14655.0,21492.0,14799.0,14705
4357,14547.0,14600.0,21737.0,15102.0,14965
4358,14499.0,14257.0,22018.0,15207.0,14641
4359,14513.0,14551.0,21740.0,14968.0,14780
4360,14285.0,14529.0,21515.0,14937.0,14731
4361,14531.0,14624.0,21461.0,15115.0,14330
4362,14618.0,14681.0,21392.0,15144.0,14679
4363,14858.0,14497.0,21718.0,15103.0,14593
4364,14398.0,14523.0,21551.0,14912.0,14633
4365,14323.0,14644.0,21716.0,14923.0,14508
4366,14383.0,14477.0,21448.0,14796.0,14581
4367,14371.0,14482.0,21585.0,14848.0,14553
4368,14318.0,14356.0,21833.0,14845.0,14647
4369,14106.0,14331.0,21553.0,14937.0,14598
4370,14141.0,14468.0,21331.0,14721.0,14692
4371,14469.0,14582.0,21578.0,15002.0,14526
4372,14632.0,14467.0,21621.0,15012.0,14587
4373,14804.0,14452.0,21585.0,15083.0,14159
4374,14166.0,14271.0,21287.0,15194.0,14152
4375,14623.0,14427.0,21254.0,15015.0,14419
4376,14540.0,14553.0,21519.0,15073.0,14233
4377,14659.0,14465.0,21280.0,15075.0,14553
4378,14649.0,14628.0,21491.0,15575.0,14161
4379,14518.0,14408.0,21785.0,15349.0,14251
4380,14444.0,14552.0,21324.0,15080.0,14245
4381,14527.0,14615.0,21518.0,15246.0,14293
4382,14610.0,14310.0,21462.0,15023.0,14273
4383,14524.0,14458.0,21436.0,15184.0,14254
4384,14668.0,14398.0,21553.0,15470.0,14492
4385,14836.0,14698.0,21476.0,15200.0,14415
4386,14715.0,14508.0,21733.0,15278.0,14444
4387,14577.0,14757.0,21473.0,15369.0,14226
4388,14734.0,14908.0,21691.0,15367.0,14356
4389,14737.0,14266.0,21632.0,15134.0,14618
4390,14450.0,14449.0,21678.0,14770.0,14305
4391,14393.0,14487.0,21624.0,15050.0,14224
4392,14886.0,14613.0,21398.0,14993.0,14331
4393,14683.0,14679.0,21426.0,15011.0,14270
4394,14579.0,14630.0,21682.0,15469.0,14345
4395,14750.0,14561.0,21575.0,15568.0,14082
4396,14702.0,14641.0,21671.0,15392.0,14188
4397,14628.0,14142.0,21613.0,15268.0,14304
4398,14598.0,14488.0,21694.0,15322.0,14425
4399,14651.0,14491.0,21463.0,15585.0,14231
4400,14560.0,14713.0,21522.0,15279.0,14255
4401,14743.0,14769.0,21484.0,15387.0,14100
4402,14586.0,14547.0,21449.0,15121.0,14332
4403,14635.0,14688.0,21342.0,15200.0,14200
4404,14681.0,14732.0,21270.0,15100.0,14027
4405,14578.0,14732.0,21429.0,14923.0,14227
4406,14615.0,14339.0,21480.0,15189.0,14365
4407,14691.0,14338.0,21744.0,15105.0,14134
4408,14660.0,14305.0,21714.0,14926.0,14470
4409,14238.0,14408.0,21626.0,15012.0,14539
4410,14704.0,14438.0,21662.0,15129.0,14249
4411,14791.0,14601.0,21724.0,15202.0,14480
4412,14464.0,14378.0,21499.0,15133.0,14299
4413,14813.0,14313.0,21551.0,15008.0,14194
4414,14333.0,14619.0,21463.0,14998.0,14365
4415,14393.0,14553.0,21621.0,15238.0,14283
4416,14521.0,14484.0,21841.0,15137.0,14335
4417,14658.0,14292.0,21716.0,15018.0,14069
4418,14561.0,14466.0,21331.0,15527.0,14167
4419,14664.0,14389.0,21295.0,15203.0,14288
4420,14309.0,14578.0,21573.0,15253.0,14538
4421,14645.0,14728.0,21542.0,15079.0,14456
4422,14811.0,14846.0,21559.0,15135.0,14384
4423,14818.0,14241.0,21429.0,15120.0,14501
4424,14743.0,14438.0,21549.0,15435.0,14383
4425,14602.0,14385.0,21440.0,15231.0,14355
4426,14645.0,14218.0,21135.0,14777.0,14244
4427,14640.0,14412.0,21312.0,15076.0,14470
4428,14575.0,14686.0,21198.0,15256.0,14433
4429,14443.0,14585.0,21597.0,15017.0,14301
4430,14445.0,14598.0,21734.0,15291.0,14620
4431,14625.0,14602.0,21474.0,15152.0,14327
4432,14595.0,14607.0,21770.0,15272.0,14480
4433,14500.0,14549.0,21629.0,15118.0,14582
4434,14540.0,14304.0,21592.0,15196.0,14278
4435,14670.0,14489.0,21476.0,14976.0,14357
4436,14672.0,14827.0,21493.0,15321.0,14375
4437,14553.0,14484.0,21650.0,15200.0,14255
4438,14765.0,14432.0,21753.0,15069.0,14317
4439,14645.0,14554.0,21428.0,15339.0,14454
4440,14372.0,14349.0,21464.0,15542.0,14650
4441,14625.0,14451.0,21606.0,15295.0,14336
4442,14707.0,14304.0,21417.0,15432.0,14208
4443,14575.0,14390.0,21293.0,15359.0,14458
4444,14616.0,14222.0,21631.0,15347.0,14137
4445,14601.0,14438.0,21682.0,15356.0,14331
4446,14355.0,14332.0,21882.0,15118.0,14484
4447,14661.0,14146.0,21502.0,15220.0,14436
4448,14459.0,14198.0,21404.0,15147.0,14377
4449,14383.0,14611.0,21236.0,15240.0,14305
4450,14669.0,14662.0,21482.0,15457.0,14431
4451,14562.0,14535.0,21642.0,15317.0,14169
4452,14559.0,14514.0,21423.0,15131.0,14319
4453,14736.0,14469.0,21352.0,15048.0,14279
4454,14586.0,14389.0,21192.0,15282.0,14237
4455,14519.0,14556.0,21344.0,15230.0,14051
4456,14576.0,14670.0,21041.0,14758.0,14162
4457,14709.0,14557.0,21293.0,15246.0,14648
4458,14680.0,14557.0,21356.0,14892.0,14576
4459,14769.0,14611.0,21578.0,14574.0,14456
4460,14967.0,14412.0,21546.0,14940.0,14765
4461,14852.0,14309.0,21544.0,15092.0,14715
4462,14611.0,14045.0,21300.0,15347.0,14556
4463,14608.0,13850.0,21626.0,15310.0,14354
4464,14416.0,14133.0,21723.0,15015.0,14350
4465,14598.0,14156.0,21475.0,14988.0,14389
4466,14512.0,14160.0,21667.0,15146.0,14212
4467,14601.0,14409.0,21427.0,15062.0,14454
4468,14637.0,14418.0,21628.0,15047.0,14399
4469,14678.0,14483.0,21369.0,15262.0,14472
4470,14673.0,14319.0,21935.0,14969.0,14406
4471,14559.0,14426.0,21528.0,15114.0,14493
4472,14675.0,14221.0,21880.0,14902.0,14450
4473,14818.0,14692.0,21889.0,14726.0,14200
4474,14894.0,14546.0,21650.0,14974.0,14341
4475,14582.0,14656.0,21573.0,14893.0,14621
4476,14870.0,14676.0,21552.0,14984.0,14357
4477,14839.0,14764.0,21335.0,14938.0,14389
4478,15025.0,14404.0,21261.0,14979.0,14327
4479,14986.0,14391.0,21601.0,15428.0,14505
4480,14870.0,14424.0,21585.0,15103.0,14694
4481,15009.0,14505.0,21603.0,15169.0,14430
4482,14796.0,14640.0,21544.0,15064.0,14521
4483,14781.0,14551.0,21537.0,15233.0,14470
4484,14802.0,14559.0,21412.0,15100.0,14746
4485,14730.0,14787.0,21324.0,14846.0,14560
4486,14810.0,14747.0,21851.0,14946.0,14567
4487,14847.0,14769.0,21361.0,15071.0,14761
4488,14801.0,14557.0,21331.0,15242.0,14714
4489,14843.0,14576.0,21542.0,14987.0,15001
4490,14715.0,14772.0,21843.0,15125.0,14703
4491,14801.0,14836.0,21880.0,15142.0,14672
4492,14960.0,14675.0,21804.0,15244.0,14445
4493,14905.0,14501.0,21355.0,14977.0,14511
4494,14828.0,14450.0,21617.0,15110.0,14697
4495,14923.0,14457.0,21312.0,15170.0,14625
4496,14724.0,14422.0,21569.0,14905.0,14509
4497,14538.0,14804.0,21642.0,14820.0,14177
4498,14985.0,14523.0,21455.0,14955.0,14616
4499,14816.0,14161.0,21684.0,15095.0,14473
4500,14904.0,14150.0,21523.0,14855.0,14376
4501,14937.0,14492.0,21779.0,15474.0,14523
4502,14937.0,14332.0,21764.0,14883.0,14691
4503,14883.0,14698.0,21860.0,15085.0,14519
4504,14821.0,14361.0,21456.0,15038.0,14580
4505,15022.0,14604.0,21657.0,15212.0,14415
4506,14989.0,14796.0,21789.0,15138.0,14468
4507,14982.0,14604.0,21497.0,15283.0,14439
4508,14794.0,14544.0,21576.0,15233.0,14590
4509,14794.0,14519.0,21622.0,15163.0,14793
4510,14789.0,14333.0,21620.0,15220.0,14557
4511,14770.0,14596.0,21554.0,15307.0,14594
4512,14756.0,14112.0,21444.0,15007.0,14429
4513,14851.0,14574.0,21396.0,15177.0,14478
4514,14859.0,14258.0,21414.0,15168.0,14676
4515,15099.0,14364.0,21448.0,14970.0,14461
4516,14567.0,14418.0,21309.0,14994.0,14488
4517,14523.0,14201.0,21348.0,14889.0,14444
4518,14746.0,14415.0,21523.0,15152.0,14580
4519,14276.0,14413.0,21239.0,14934.0,14560
4520,14701.0,14434.0,21556.0,14980.0,14595
4521,14712.0,14446.0,21607.0,14998.0,14640
4522,14750.0,14384.0,21227.0,14914.0,14568
4523,14703.0,14486.0,21621.0,14955.0,14525
4524,14598.0,14363.0,21558.0,15065.0,14252
4525,14725.0,14337.0,21149.0,15103.0,14285
4526,14555.0,14352.0,21152.0,14838.0,14328
4527,14670.0,14441.0,21445.0,15130.0,14047
4528,14702.0,14756.0,21637.0,15165.0,14526
4529,14628.0,14510.0,21751.0,15068.0,14518
4530,14411.0,14712.0,21548.0,15183.0,14255
4531,14626.0,14420.0,21534.0,15233.0,14494
4532,14476.0,14491.0,21700.0,15141.0,14493
4533,14715.0,14592.0,21781.0,14991.0,14618
4534,14469.0,14888.0,21765.0,15008.0,14384
4535,14731.0,14765.0,21116.0,14987.0,14422
4536,14838.0,14500.0,21291.0,15057.0,14836
4537,14556.0,14324.0,21508.0,15065.0,14479
4538,14612.0,14434.0,21566.0,14808.0,14288
4539,14380.0,14390.0,21622.0,15440.0,14663
4540,14451.0,14236.0,21870.0,15012.0,14635
4541,14558.0,14432.0,21749.0,14965.0,14845
4542,14599.0,14533.0,21280.0,14951.0,14713
4543,14694.0,14468.0,21500.0,15089.0,14769
4544,14883.0,14395.0,21580.0,15091.0,14624
4545,14699.0,14500.0,21778.0,15028.0,14525
4546,14397.0,14398.0,21531.0,14935.0,14580
4547,14598.0,14409.0,21417.0,15075.0,14601
