To be ignored?,Number,Name,Correlation,Effective Volume fl,Background,Diffusion Amplitude 1,Diffusion Time 1 µs,Diffusion Anomaly 1,Structural Parameter,Triplet Amplitude 1,Triplet Time 1 µs,Number Molecules,Concentration nM/l,Diffusion Coefficient 1 µm²/s,Lateral Focal Radius µm,Axial Focal Radius µm,χ²,Part
,164,T1  P1  R2,HyD 2,1,0.00000205342263792123,0.000148335492582442,878.351858993902,1,5,0.195659061919709,40,8381.36489226845,13917.5826149845,30.9842942432629,0.329940070001714,1.64970035000857,0.0581545079224748,1
,165,T1  P1  R2,HyD 2,1,0.00000876293498566602,0.000137433456951031,1073.18128936066,1,5,0,40,7276.2486092183,12082.4940147133,25.3592871195111,0.329940070001714,1.64970035000857,0.0349090751270628,1
,166,T1  P1  R2,HyD 2,1,0.00000739959841444349,0.000128517003315825,664.043894223834,1,5,0,40,7781.07156406803,12920.7721794718,40.9839058606123,0.329940070001714,1.64970035000857,0.0551092979825597,1
,167,T1  P1  R2,HyD 2,1,0.00000694534114049457,0.000148428132376729,647.2431920897,1,5,0.0662735790155383,40,7215.46175694948,11981.5550806339,42.0477384401941,0.329940070001714,1.64970035000857,0.0420163349777875,1
,168,T1  P1  R2,HyD 2,1,0.0000038556748702909,0.000175936408046427,864.434507398649,1,5,0.255024234682447,40,7629.60639953779,12669.2583785888,31.4831398044054,0.329940070001714,1.64970035000857,0.065890007382836,1
,169,T1  P1  R2,HyD 2,1,0.00000350592614198728,0.000186915242776128,921.567975458616,1,5,0.241178764834338,40,7050.43324536907,11707.5188140746,29.5313131238534,0.329940070001714,1.64970035000857,0.0646773840597945,1
,170,T1  P1  R2,HyD 2,1,-0.00000036870307718924,0.00013736838728983,883.567703119524,1,5,0.0706721336669839,40,7833.29063889885,13007.4839856487,30.8013889055681,0.329940070001714,1.64970035000857,0.0730422108186082,1
,171,T1  P1  R3,HyD 2,1,0.00000508349629355728,0.000167187601678014,1159.77796793982,1,5,0.190055136194669,40,7384.82956170339,12262.7969123976,23.465795350922,0.329940070001714,1.64970035000857,0.0482536452061231,1
,172,T1  P1  R3,HyD 2,1,0.00000620971268333267,0.000153794759434796,580.677788668618,1,5,0,40,6502.17213951277,10797.1099089121,46.8678378599309,0.329940070001714,1.64970035000857,0.0558313734486718,1
,173,T1  P1  R3,HyD 2,1,0.00000232306408179827,0.000199517652110119,1420.48508912506,1,5,0.28574636115041,40,7017.23810334996,11652.3969887627,19.1590271918638,0.329940070001714,1.64970035000857,0.0644303027183555,1
,174,T1  P1  R3,HyD 2,1,0.00000486579180272893,0.000156636123062178,781.887758095213,1,5,0.166129946025871,40,7656.13701549627,12713.3134989868,34.8069299799293,0.329940070001714,1.64970035000857,0.0754450817040071,1
,175,T1  P1  R3,HyD 2,1,0.00000558260092454068,0.000160883335473669,647.668782315253,1,5,0.0676089746278129,40,6666.39209452709,11069.8035358235,42.0201084123536,0.329940070001714,1.64970035000857,0.0600612371191165,1
,176,T1  P1  R3,HyD 2,1,0.00000519388187301451,0.000155704916854417,924.060967283949,1,5,0.094677174654406,40,7094.04931101276,11779.9449886583,29.4516416250934,0.329940070001714,1.64970035000857,0.0318124956044694,1
,177,T1  P1  R3,HyD 2,1,0.0000122519933273468,0.000172591507925369,1084.34553728646,1,5,0.258010839192072,40,7808.77691376603,12966.7779909661,25.0981919622125,0.329940070001714,1.64970035000857,0.0426418160685709,1
,178,T1  P1  R3,HyD 2,1,-0.00000012147043521541,0.000141107033392269,676.167378218986,1,5,0,40,7086.81896259602,11767.9387136997,40.2490763749475,0.329940070001714,1.64970035000857,0.0532020449852088,1
,179,T1  P1  R3,HyD 2,1,0.00000044541120674923,0.00017305602641677,1467.73609894595,1,5,0.284326889923805,40,8074.18270705895,13407.4946405964,18.5422382591315,0.329940070001714,1.64970035000857,0.0554151783613163,1
,180,T1  P1  R3,HyD 2,1,0.00000966637752207752,0.000161717258688819,771.374642875017,1,5,0,40,6183.63190241944,10268.1614473038,35.2813158943748,0.329940070001714,1.64970035000857,0.0903647149679285,1
,181,T1  P1  R1,HyD 2,1,0.000121746854375529,0.002011821409635,670.520252546906,1,5,0.243239240280492,40,656.828471587811,1090.68924151365,40.5880543425945,0.329940070001714,1.64970035000857,0.702771455475987,1
,182,T1  P1  R1,HyD 2,1,0.00037678979741711,0.00227307428721815,674.472761570388,1,5,0.269125087646578,40,601.926295204456,999.522040779712,40.3502024082018,0.329940070001714,1.64970035000857,0.579929983309351,1
,183,T1  P1  R1,HyD 2,1,0.0000675935224957586,0.00181365265316196,591.566736419635,1,5,0.127685224479341,40,632.08088332399,1049.59490799989,46.0051432453745,0.329940070001714,1.64970035000857,0.693274369238509,1
,184,T1  P1  R1,HyD 2,1,0.0000870525792139337,0.00223138886401772,1079.67866359967,1,5,0.317447435882043,40,656.581491492894,1090.27912145332,25.2066780290428,0.329940070001714,1.64970035000857,0.588418718601126,1
,185,T1  P1  R1,HyD 2,1,0.0000254649505759563,0.00170786218167187,830.779444812872,1,5,0,40,585.527339812089,972.290937086415,32.758528894891,0.329940070001714,1.64970035000857,0.8269682474949,1
,186,T1  P1  R1,HyD 2,1,0.00000068004388609185,0.00232716897316146,835.749080890867,1,5,0.399351164220299,40,715.404128866157,1187.95640024938,32.5637360189186,0.329940070001714,1.64970035000857,0.743119511263137,1
,187,T1  P1  R1,HyD 2,1,0.0000780698856890281,0.00234661843154141,1345.18196751679,1,5,0.297368836338567,40,606.499035309346,1007.11525369965,20.231547184968,0.329940070001714,1.64970035000857,0.716764737674129,1
,188,T1  P1  R1,HyD 2,1,0.0000683235885082052,0.00204112541950415,653.536495303626,1,5,0.255193467059396,40,657.789340382205,1092.28480154474,41.6428350118996,0.329940070001714,1.64970035000857,0.652711303920306,1
,189,T1  P1  R1,HyD 2,1,0.000100499659681484,0.0023778621144243,623.306502610509,1,5,0.167471664087787,40,505.142964288322,838.809552886332,43.6624876111555,0.329940070001714,1.64970035000857,0.560610597644849,1
,190,T1  P1  R1,HyD 2,1,0.0012650787878804,0.00182386680647722,533.744074447155,1,5,0.012597979068249,40,555.281070674538,922.065829967496,50.9890671411632,0.329940070001714,1.64970035000857,0.878744738471021,1
,191,T1  P1  R2,HyD 2,1,0.00000506369903211592,0.00218142144301188,470.090141567569,1,5,0.217937091461991,40,586.163448217492,973.347219851583,57.8933911641544,0.329940070001714,1.64970035000857,0.447913683799839,1
,192,T1  P1  R2,HyD 2,1,0.000141995819920214,0.00206475800261639,615.012203646252,1,5,0.204990095262936,40,609.19776670635,1011.59660222178,44.2513372691346,0.329940070001714,1.64970035000857,0.749460569744356,1
,193,T1  P1  R2,HyD 2,1,0.000158398044046258,0.002026071541311,970.393951494101,1,5,0.174640623940819,40,598.001308650367,993.004447842118,28.0454267117817,0.329940070001714,1.64970035000857,0.74020484548614,1
,194,T1  P1  R2,HyD 2,1,0.0000560528458965342,0.00223661605767231,642.784142871558,1,5,0.21607157474283,40,570.337790953379,947.068100013607,42.3394272400745,0.329940070001714,1.64970035000857,0.70946191412694,1
,195,T1  P1  R2,HyD 2,1,0.0000667122639221068,0.00223994799430592,574.708143455944,1,5,0.17882880538499,40,543.661223447744,902.770621390956,47.3546664651886,0.329940070001714,1.64970035000857,0.490139704453699,1
,196,T1  P1  R2,HyD 2,1,0.000947978073857378,0.00278181582338792,718.7602256513,1,5,0.239788348485025,40,472.864929434077,785.210619716424,37.8639655853567,0.329940070001714,1.64970035000857,1.00794973004272,1
,197,T1  P1  R2,HyD 2,1,0.0000458484039526234,0.00262175598817428,923.309543096534,1,5,0.397639788934587,40,633.215379712165,1051.47878340823,29.4756104836865,0.329940070001714,1.64970035000857,0.602951796948441,1
,198,T1  P1  R2,HyD 2,1,0.00016155093210852,0.00170890358475916,734.51156537872,1,5,0.067614799952156,40,627.605972688017,1042.16414472072,37.0519862871753,0.329940070001714,1.64970035000857,0.545470698364662,1
,199,T1  P1  R2,HyD 2,1,0.000176769278126753,0.00171088185227628,559.686518031195,1,5,0,40,584.493896331606,970.574863964386,48.6256351929262,0.329940070001714,1.64970035000857,0.793808646745242,1
