,name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz),fit_with,correlator,artifact,correction,correlator-fit_with
53,2022-02-10_tttr2xfcs_CH2_BIN1dot0_20 nM AF488241_T2877s_1_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 14:02:15,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.0004120456700815,,0.0692567152401878,,14.439033045848612,23.86204611778201,1,,0.0424355434537253,,5,,1.0,,70.85870429079966,4.862664546418698,alpha=1,tttr2xfcs,clean,no correction,tttr2xfcs - alpha=1
54,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48816_T182s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0235246622590586,1,,0.0420699925250629,,5,,1.0,,-12.473365586353983,-27.695167022294928,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
55,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48822_T254s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0234931101959973,1,,0.0420699925250629,,5,,1.0,,-12.22256717172596,-28.22554433190258,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
56,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48826_T302s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006565097912062,,0.0678439100388229,,14.739716496701918,0.0235180659607646,1,,0.0440471455317709,,5,,1.0,,-12.32578361661661,-28.12394351027178,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
57,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48827_T314s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004858050055996,,0.067636093785275,,14.785005224794755,0.0234109532103713,1,,0.04363341158515,,5,,1.0,,-12.25029916509764,-28.254908568612034,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
58,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48834_T399s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000515075032148,,0.068531929495537,,14.591738586101275,0.0237358195113648,1,,0.0425910838281705,,5,,1.0,,-12.410355396474545,-27.90789463298642,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
59,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48838_T447s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006765704132771,,0.0717249769384003,,13.942144601298816,0.0237326000506415,1,,0.0421178623238021,,5,,1.0,,-13.103950353020853,-25.250657191859798,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
60,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48839_T459s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004665006571923,,0.0717139848832763,,13.944281601805107,0.023763216345785,1,,0.0429097515288847,,5,,1.0,,-13.213080984267604,-25.07825369882499,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
61,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48843_T506s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000642263147236,,0.0697228976096938,,14.342490548771549,0.0232233473808137,1,,0.0426451355961978,,5,,1.0,,-12.612228950842134,-26.40934114665623,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
62,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48850_T592s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0236645582881751,1,,0.0420699925250629,,5,,1.0,,-12.365031857847947,-28.103952703527444,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
63,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48851_T604s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005281929627642,,0.0678596274823418,,14.736302527746943,0.0236328773760967,1,,0.0423346097580447,,5,,1.0,,-12.126839143766098,-28.71822112162736,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
64,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48857_T676s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006814083837793,,0.0686440168643896,,14.567912043602576,0.0238185191272739,1,,0.0427623961945807,,5,,1.0,,-12.31785916661605,-28.169351859056693,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
65,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48859_T698s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004362957985529,,0.0694487168793992,,14.399114122389678,0.0234931166713111,1,,0.0433061844362891,,5,,1.0,,-12.685847217783529,-26.66594348470229,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
66,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48863_T748s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0236391245046709,1,,0.0420699925250629,,5,,1.0,,-12.507484333566405,-27.754005081334487,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
67,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48869_T821s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006028605505453,,0.0674731545524854,,14.820709163999869,0.0233974960242917,1,,0.0437333976614057,,5,,1.0,,-12.5735466145726,-27.57913194412624,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
68,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48870_T833s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0235423357748395,1,,0.0420699925250629,,5,,1.0,,-12.646466105240249,-27.336606933919203,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
69,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48872_T855s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0235279462353911,1,,0.0420699925250629,,5,,1.0,,-12.416207145667306,-27.82654665029905,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
70,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48877_T918s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006903653172969,,0.0685635874241408,,14.585001129154833,0.023794583143177,1,,0.0424025894307267,,5,,1.0,,-12.563681401195495,-27.62279846883613,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
71,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48878_T926s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0235845777940535,1,,0.0420699925250629,,5,,1.0,,-12.107321482617593,-28.605152981641705,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
72,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48883_T986s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0236850524807229,1,,0.0420699925250629,,5,,1.0,,-12.26389933205701,-28.360247551259388,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
73,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48890_T1070s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005943540397023,,0.0668295764771751,,14.963434645460271,0.0232350156268694,1,,0.0433212939089915,,5,,1.0,,-12.601068479439196,-27.59096625644729,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
74,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48890_T1076s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.023607236307546,1,,0.0420699925250629,,5,,1.0,,-12.620532697926771,-27.468295066483176,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
75,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF48891_T1082s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004326904295014,,0.0659839072944687,,15.155210429374316,0.0230413361646401,1,,0.0439063711910579,,5,,1.0,,-11.959420430535593,-29.19843128234152,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
76,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488102_T1214s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005031553344818,,0.0661314992942229,,15.121387094989949,0.0230957793697223,1,,0.0420662506800038,,5,,1.0,,-11.849109215618052,-29.47396561426545,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
77,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488103_T1232s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005408258547077,,0.0682266563484703,,14.657027817579984,0.0237282276444328,1,,0.0430314947787837,,5,,1.0,,-12.592440343899453,-27.618579127339373,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
78,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488104_T1238s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005622071288082,,0.0665475806954855,,15.02684229162125,0.0232734433751655,1,,0.0426307609645178,,5,,1.0,,-12.415974733870842,-28.16745267067933,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
79,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488113_T1352s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004214247105854,,0.0678392676056249,,14.74072517724357,0.0236452324933816,1,,0.0443184442051901,,5,,1.0,,-12.716407706053728,-27.40930453237613,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
80,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488125_T1496s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.00057009146181,,0.0676627755781638,,14.77917498144609,0.0235351713234516,1,,0.0422986418521897,,5,,1.0,,-12.299045614904086,-28.281091354464262,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
81,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488129_T1537s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004762085986241,,0.0662969527911282,,15.083649517807377,0.0232205956024988,1,,0.0425857881436605,,5,,1.0,,-11.837158652801142,-29.58913988208445,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
82,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488131_T1561s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005553419352079,,0.0664784325873786,,15.042472589671997,0.0233865738395634,1,,0.0419029447706269,,5,,1.0,,-12.29474101304223,-28.61320243941608,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
83,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488135_T1610s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000587696955956,,0.0652582800894057,,15.323725949105178,0.0229693148037359,1,,0.0437101816198565,,5,,1.0,,-11.840361240695,-29.726753748929998,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
84,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488150_T1789s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005609907027062,,0.0664109020010749,,15.0577686775556,0.0232822137596722,1,,0.0416131462746594,,5,,1.0,,-12.194349874180029,-28.749233066908378,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
85,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488153_T1834s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005522776475432,,0.0675328240607761,,14.807614132944444,0.0235422870572841,1,,0.0423682966716297,,5,,1.0,,-12.262286932445328,-28.42904605892572,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
86,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488157_T1883s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0237023516861338,1,,0.0420699925250629,,5,,1.0,,-12.476528535300208,-27.89728354091254,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
87,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488158_T1895s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005315309916546,,0.0674764831769526,,14.81997805631875,0.0235396251626324,1,,0.0435557977467688,,5,,1.0,,-12.31354442415354,-28.331139580854384,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
88,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488159_T1907s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0237041840274895,1,,0.0420699925250629,,5,,1.0,,-12.407038604738489,-28.055700685271432,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
89,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488162_T1932s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004612136427096,,0.0685326425255591,,14.591586770159212,0.023847556288741,1,,0.0431076910741781,,5,,1.0,,-12.459935242106756,-27.92740872961186,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
90,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488171_T2040s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005557853391062,,0.0674755859010605,,14.820175129213396,0.0235352953361363,1,,0.0431087560335417,,5,,1.0,,-12.170263864684223,-28.659790775779936,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
91,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488174_T2088s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005086394789197,,0.0665657069222292,,15.022750395610322,0.0230294968684754,1,,0.0411153759244692,,5,,1.0,,-12.240046523140345,-28.265121365715785,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
92,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488179_T2148s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0237480612216409,1,,0.0420699925250629,,5,,1.0,,-12.65744054532076,-27.55157983399605,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
93,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488180_T2147s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004680382765052,,0.0663488215320943,,15.071857749821202,0.0229963727490337,1,,0.0415936861092236,,5,,1.0,,-12.427431308705913,-27.889759964539365,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
94,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488181_T2159s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005670688588911,,0.0667289811093185,,14.985992343592857,0.0230847224398039,1,,0.0426507180524589,,5,,1.0,,-12.31820580900932,-28.084243469115943,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
95,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488183_T2197s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0237328064021215,1,,0.0420699925250629,,5,,1.0,,-12.16941819396224,-28.638055337285063,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
96,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488184_T2209s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0237341894875893,1,,0.0420699925250629,,5,,1.0,,-12.317589241491332,-28.29521061177635,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
97,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488189_T2255s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005406811103623,,0.0668346032657128,,14.962309210160525,0.0230854610108171,1,,0.0422685621992514,,5,,1.0,,-12.2148726671692,-28.27797166568676,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
98,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488190_T2267s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0235640563485902,1,,0.0420699925250629,,5,,1.0,,-12.46198558803034,-27.766877924344627,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
99,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488197_T2351s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000548245470485,,0.0674055719582396,,14.835568795700429,0.0232285400747171,1,,0.0446532889173607,,5,,1.0,,-12.595430004699042,-27.35981394939568,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
100,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488199_T2375s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.000591761570642,,0.0661066526244246,,15.127070579134523,0.0228255854505846,1,,0.0432929931715752,,5,,1.0,,-12.068956023695392,-28.60928971122287,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
101,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488204_T2434s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004965496317495,,0.0664336979852929,,15.052601771790256,0.0228836768917077,1,,0.0435786671212353,,5,,1.0,,-12.64898090792451,-27.232145819959165,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
102,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488208_T2481s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0234630297903795,1,,0.0420699925250629,,5,,1.0,,-12.136705965443555,-28.38883068055681,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
103,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488210_T2505s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.023396164761901,1,,0.0420699925250629,,5,,1.0,,-11.961082067327323,-28.72357180932359,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
104,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488221_T2637s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0007174389886667,,0.0670474174379652,,14.914817575564893,0.023094162624933,1,,0.0447370352584803,,5,,1.0,,-12.460942497957362,-27.64198935182036,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
105,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488227_T2709s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0006027172709469,,0.0680982229104131,,14.684671012862594,0.0234263678056391,1,,0.0420699925250629,,5,,1.0,,-12.378517790575858,-27.79076843295898,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
106,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488229_T2733s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0004445654519765,,0.0678579060133951,,14.73667636903798,0.0233214418002836,1,,0.0441444916231885,,5,,1.0,,-12.992663009120156,-26.45189498269245,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
107,2022-02-10_multipletau_CH2_BIN0dot001_us_20 nM AF488241_T2877s_1_NOCORR_correlation-CH2_2,Not known,multipletau,,11 February 2022 13:57:17,Equation 1B,1,Triplet Eq 2A,1,,0.001,98.304,0.0005749382667031,,0.0678456515764342,,14.739338141272183,0.0233758713677546,1,,0.0436414546239551,,5,,1.0,,-12.801186803156073,-26.915073966980515,alpha=1,multipletau,clean,no correction,multipletau - alpha=1
108,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48816_T182s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.2909291560603745,,0.1146301408403579,,8.723709075719192,39.59920292670948,1,,0.1054784049968224,,5,,1.0,,72.05341491297169,4.794626437646344,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
109,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48822_T254s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1419903317469747,,0.0839710919579457,,11.908860259919196,28.969068976168284,1,,0.050061714387944,,5,,1.0,,73.93694490243975,4.66621732443108,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
110,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48826_T302s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1577947863616866,,0.0942536085406071,,10.609673364061935,32.67297803781687,1,,0.0819266790759668,,5,,1.0,,70.72147178942751,4.901863013597271,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
111,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48827_T314s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1628203480675598,,0.0969281305970388,,10.316922381979271,33.5498371236522,1,,0.0829763977738666,,5,,1.0,,72.15174031325756,4.7975056472239,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
112,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48834_T399s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1893662514114579,,0.0987530500024428,,10.126269517501107,34.202810110686,1,,0.0800757825118553,,5,,1.0,,72.73057789048494,4.762291327200964,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
113,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48838_T447s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.2880748259013815,,0.0998112481139017,,10.018910883258652,33.025879312264685,1,,0.0443233265621623,,5,,1.0,,69.30673222711836,4.77442644183336,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
114,2022-02-10_tttr2xfcs_CH2_BIN1dot0_us_20 nM AF48839_T459s_1_delete_correlation-CH2_2,Not known,tttr2xfcs,,11 February 2022 12:31:00,Equation 1B,1,Triplet Eq 2A,1,,0.001018,100.66329,0.1954942833026221,,0.1102817774004558,,9.067681203294304,36.543077889622005,1,,0.1079847814224645,,5,,1.0,,69.52530622418314,4.766286919876197,alpha=1,tttr2xfcs,clean,delete,tttr2xfcs - alpha=1
