,DiO LUV 10uM in 20 nM AF48889_T1067s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF4885_T51s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF48899_T1187s_1_CH2_BIN1.0_PREPRO
13887,0.028557979,0.035948325,0.05256028
13888,0.028557979,0.035948325,0.05256028
13889,0.028557979,0.035948325,0.05256028
13890,0.028557979,0.035948325,0.05256028
13891,0.028557979,0.035948325,0.05256028
13892,0.028557979,0.035948325,0.05256028
13893,0.028557979,0.035948325,0.05256028
13894,0.028557979,0.035948325,0.05256028
13895,0.028557979,0.035948325,0.05256028
13896,0.028557979,0.035948325,0.05256028
13897,0.028557979,0.035948325,0.05256028
13898,0.028557979,0.035948325,0.05256028
13899,0.028557979,0.035948325,0.05256028
13900,0.028557979,0.035948325,0.05256028
13901,0.028557979,0.035948325,0.05256028
13902,0.028557979,0.035948325,0.05256028
13903,0.028557979,0.035948325,0.05256028
13904,0.028557979,0.035948325,0.05256028
13905,0.028557979,0.035948325,0.05256028
13906,0.028557979,0.035948325,0.05256028
13907,0.028557979,0.035948325,0.05256028
13908,0.028557979,0.035948325,0.05256028
13909,0.028557979,0.035948325,0.05256028
13910,0.028557979,0.035948325,0.05256028
13911,0.028557979,0.035948325,0.05256028
13912,0.028557979,0.035948325,0.05256028
13913,0.028557979,0.035948325,0.05256028
13914,0.028557979,0.035948325,0.05256028
13915,0.028557979,0.035948325,0.05256028
13916,0.028557979,0.035948325,0.05256028
13917,0.028557979,0.035948325,0.05256028
13918,0.028557979,0.035948325,0.05256028
13919,0.028557979,0.035948325,0.05256028
13920,0.028557979,0.035948325,0.05256028
13921,0.028557979,0.035948325,0.05256028
13922,0.028557979,0.035948325,0.05256028
13923,0.028557979,0.035948325,0.05256028
13924,0.028557979,0.035948325,0.05256028
13925,0.028557979,0.035948325,0.05256028
13926,0.028557979,0.035948325,0.05256028
13927,0.028557979,0.035948325,0.05256028
13928,0.028557979,0.035948325,0.05256028
13929,0.028557979,0.035948325,0.05256028
13930,0.028557979,0.035948325,0.05256028
13931,0.028557979,0.035948325,0.05256028
13932,0.028557979,0.035948325,0.05256028
13933,0.028557979,0.035948325,0.05256028
13934,0.028557979,0.035948325,0.05256028
13935,0.028557979,0.035948325,0.05256028
13936,0.028557979,0.035948325,0.05256028
13937,0.028557979,0.035948325,0.05256028
13938,0.028557979,0.035948325,0.05256028
13939,0.028557979,0.035948325,0.05256028
13940,0.028557979,0.035948325,0.05256028
13941,0.028557979,0.035948325,0.05256028
13942,0.028557979,0.035948325,0.05256028
13943,0.028557979,0.035948325,0.05256028
13944,0.028557979,0.035948325,0.05256028
13945,0.028557979,0.035948325,0.05256028
13946,0.028557979,0.035948325,0.05256028
13947,0.028557979,0.035948325,0.05256028
13948,0.028557979,0.035948325,0.05256028
13949,0.028557979,0.035948325,0.05256028
13950,0.028557979,0.035948325,0.05256028
13951,0.028557979,0.035948325,0.05256028
13952,0.028557979,0.035948325,0.05256028
13953,0.028557979,0.035948325,0.05256028
13954,0.028557979,0.035948325,0.05256028
13955,0.028557979,0.035948325,0.05256028
13956,0.028557979,0.035948325,0.05256028
13957,0.028557979,0.035948325,0.05256028
13958,0.028557979,0.035948325,0.05256028
13959,0.028557979,0.035948325,0.05256028
13960,0.028557979,0.035948325,0.05256028
13961,0.028557979,0.035948325,0.05256028
13962,0.028557979,0.035948325,0.05256028
13963,0.028557979,0.035948325,0.05256028
13964,0.028557979,0.035948325,0.05256028
13965,0.028557979,0.035948325,0.05256028
13966,0.028557979,0.035948325,0.05256028
13967,0.028557979,0.035948325,0.05256028
13968,0.028557979,0.035948325,0.05256028
13969,0.028557979,0.035948325,0.05256028
13970,0.028557979,0.035948325,0.05256028
13971,0.028557979,0.035948325,0.05256028
13972,0.028557979,0.035948325,0.05256028
13973,0.028557979,0.035948325,0.05256028
13974,0.028557979,0.035948325,0.05256028
13975,0.028557979,0.035948325,0.05256028
13976,0.028557979,0.035948325,0.05256028
13977,0.028557979,0.035948325,0.05256028
13978,0.028557979,0.035948325,0.05256028
13979,0.028557979,0.035948325,0.05256028
13980,0.028557979,0.035948325,0.05256028
13981,0.028557979,0.035948325,0.05256028
13982,0.028557979,0.035948325,0.05256028
13983,0.028557979,0.035948325,0.05256028
13984,0.028557979,0.035948325,0.05256028
13985,0.028557979,0.035948325,0.05256028
13986,0.028557979,0.035948325,0.05256028
13987,0.028557979,0.035948325,0.05256028
13988,0.028557979,0.035948325,0.05256028
13989,0.028557979,0.035948325,0.05256028
13990,0.028557979,0.035948325,0.05256028
13991,0.028557979,0.035948325,0.05256028
13992,0.028557979,0.035948325,0.05256028
13993,0.028557979,0.035948325,0.05256028
13994,0.028557979,0.035948325,0.05256028
13995,0.028557979,0.035948325,0.05256028
13996,0.028557979,0.035948325,0.05256028
13997,0.028557979,0.035948325,0.05256028
13998,0.028557979,0.035948325,0.05256028
13999,0.028557979,0.035948325,0.05256028
14000,0.028557979,0.035948325,0.05256028
14001,0.028557979,0.035948325,0.05256028
14002,0.028557979,0.035948325,0.05256028
14003,0.028557979,0.035948325,0.05256028
14004,0.028557979,0.035948325,0.05256028
14005,0.028557979,0.035948325,0.05256028
14006,0.028557979,0.035948325,0.05256028
14007,0.028557979,0.035948325,0.05256028
14008,0.028557979,0.035948325,0.05256028
14009,0.028557979,0.035948325,0.05256028
14010,0.028557979,0.035948325,0.05256028
14011,0.028557979,0.035948325,0.05256028
14012,0.028557979,0.035948325,0.05256028
14013,0.028557979,0.035948325,0.05256028
14014,0.028557979,0.035948325,0.05256028
14015,0.028557979,0.035948325,0.05256028
14016,0.028557979,0.035948325,0.05256028
14017,0.028557979,0.035948325,0.05256028
14018,0.028557979,0.035948325,0.05256028
14019,0.028557979,0.035948325,0.05256028
14020,0.028557979,0.035948325,0.05256028
14021,0.028557979,0.035948325,0.05256028
14022,0.028557979,0.035948325,0.05256028
14023,0.028557979,0.035948325,0.05256028
14024,0.028557979,0.035948325,0.05256028
14025,0.028557979,0.035948325,0.05256028
14026,0.028557979,0.035948325,0.05256028
14027,0.028557979,0.035948325,0.05256028
14028,0.028557979,0.035948325,0.05256028
14029,0.028557979,0.035948325,0.05256028
14030,0.028557979,0.035948325,0.05256028
14031,0.028557979,0.035948325,0.05256028
14032,0.028557979,0.035948325,0.05256028
14033,0.028557979,0.035948325,0.05256028
14034,0.028557979,0.035948325,0.05256028
14035,0.028557979,0.035948325,0.05256028
14036,0.028557979,0.035948325,0.05256028
14037,0.028557979,0.035948325,0.05256028
14038,0.028557979,0.035948325,0.05256028
14039,0.028557979,0.035948325,0.05256028
14040,0.028557979,0.035948325,0.05256028
14041,0.028557979,0.035948325,0.05256028
14042,0.028557979,0.035948325,0.05256028
14043,0.028557979,0.035948325,0.05256028
14044,0.028557979,0.035948325,0.05256028
14045,0.028557979,0.035948325,0.05256028
14046,0.028557979,0.035948325,0.05256028
14047,0.028557979,0.035948325,0.05256028
14048,0.028557979,0.035948325,0.05256028
14049,0.028557979,0.035948325,0.05256028
14050,0.028557979,0.035948325,0.05256028
14051,0.028557979,0.035948325,0.05256028
14052,0.028557979,0.035948325,0.05256028
14053,0.028557979,0.035948325,0.05256028
14054,0.028557979,0.035948325,0.05256028
14055,0.028557979,0.035948325,0.05256028
14056,0.028557979,0.035948325,0.05256028
14057,0.028557979,0.035948325,0.05256028
14058,0.028557979,0.035948325,0.05256028
14059,0.028557979,0.035948325,0.05256028
14060,0.028557979,0.035948325,0.05256028
14061,0.028557979,0.035948325,0.05256028
14062,0.028557979,0.035948325,0.05256028
14063,0.028557979,0.035948325,0.05256028
14064,0.028557979,0.035948325,0.05256028
14065,0.028557979,0.035948325,0.05256028
14066,0.028557979,0.035948325,0.05256028
14067,0.028557979,0.035948325,0.05256028
14068,0.028557979,0.035948325,0.05256028
14069,0.028557979,0.035948325,0.05256028
14070,0.028557979,0.035948325,0.05256028
14071,0.028557979,0.035948325,0.05256028
14072,0.028557979,0.035948325,0.05256028
14073,0.028557979,0.035948325,0.05256028
14074,0.028557979,0.035948325,0.05256028
14075,0.028557979,0.035948325,0.05256028
14076,0.028557979,0.035948325,0.05256028
14077,0.028557979,0.035948325,0.05256028
14078,0.028557979,0.035948325,0.05256028
14079,0.028557979,0.035948325,0.05256028
14080,0.028557979,0.035948325,0.05256028
14081,0.028557979,0.035948325,0.05256028
14082,0.028557979,0.035948325,0.05256028
14083,0.028557979,0.035948325,0.05256028
14084,0.028557979,0.035948325,0.05256028
14085,0.028557979,0.035948325,0.05256028
14086,0.028557979,0.035948325,0.05256028
14087,0.028557979,0.035948325,0.05256028
14088,0.028557979,0.035948325,0.05256028
14089,0.028557979,0.035948325,0.05256028
14090,0.028557979,0.035948325,0.05256028
14091,0.028557979,0.035948325,0.05256028
14092,0.028557979,0.035948325,0.05256028
14093,0.028557979,0.035948325,0.05256028
14094,0.028557979,0.035948325,0.05256028
14095,0.028557979,0.035948325,0.05256028
14096,0.028557979,0.035948325,0.05256028
14097,0.028557979,0.035948325,0.05256028
14098,0.028557979,0.035948325,0.05256028
14099,0.028557979,0.035948325,0.05256028
14100,0.028557979,0.035948325,0.05256028
14101,0.028557979,0.035948325,0.05256028
14102,0.028557979,0.035948325,0.05256028
14103,0.028557979,0.035948325,0.05256028
14104,0.028557979,0.035948325,0.05256028
14105,0.028557979,0.035948325,0.05256028
14106,0.028557979,0.035948325,0.05256028
14107,0.028557979,0.035948325,0.05256028
14108,0.028557979,0.035948325,0.05256028
14109,0.028557979,0.035948325,0.05256028
14110,0.028557979,0.035948325,0.05256028
14111,0.028557979,0.035948325,0.05256028
14112,0.028557979,0.035948325,0.05256028
14113,0.028557979,0.035948325,0.05256028
14114,0.028557979,0.035948325,0.05256028
14115,0.028557979,0.035948325,0.05256028
14116,0.028557979,0.035948325,0.05256028
14117,0.028557979,0.035948325,0.05256028
14118,0.028557979,0.035948325,0.05256028
14119,0.028557979,0.035948325,0.05256028
14120,0.028557979,0.035948325,0.05256028
14121,0.028557979,0.035948325,0.05256028
14122,0.028557979,0.035948325,0.05256028
14123,0.028557979,0.035948325,0.05256028
14124,0.028557979,0.035948325,0.05256028
14125,0.028557979,0.035948325,0.05256028
14126,0.028557979,0.035948325,0.05256028
14127,0.028557979,0.035948325,0.05256028
14128,0.028557979,0.035948325,0.05256028
14129,0.028557979,0.035948325,0.05256028
14130,0.028557979,0.035948325,0.05256028
14131,0.028557979,0.035948325,0.05256028
14132,0.028557979,0.035948325,0.05256028
14133,0.028557979,0.035948325,0.05256028
14134,0.028557979,0.035948325,0.05256028
14135,0.028557979,0.035948325,0.05256028
14136,0.028557979,0.035948325,0.05256028
14137,0.028557979,0.035948325,0.05256028
14138,0.028557979,0.035948325,0.05256028
14139,0.028557979,0.035948325,0.05256028
14140,0.028557979,0.035948325,0.05256028
14141,0.028557979,0.035948325,0.05256028
14142,0.028557979,0.035948325,0.05256028
14143,0.028557979,0.035948325,0.05256028
14144,0.028557979,0.035948325,0.05256028
14145,0.028557979,0.035948325,0.05256028
14146,0.028557979,0.035948325,0.05256028
14147,0.028557979,0.035948325,0.05256028
14148,0.028557979,0.035948325,0.05256028
14149,0.028557979,0.035948325,0.05256028
14150,0.028557979,0.035948325,0.05256028
14151,0.028557979,0.035948325,0.05256028
14152,0.028557979,0.035948325,0.05256028
14153,0.028557979,0.035948325,0.05256028
14154,0.028557979,0.035948325,0.05256028
14155,0.028557979,0.035948325,0.05256028
14156,0.028557979,0.035948325,0.05256028
14157,0.028557979,0.035948325,0.05256028
14158,0.028557979,0.035948325,0.05256028
14159,0.028557979,0.035948325,0.05256028
14160,0.028557979,0.035948325,0.05256028
14161,0.028557979,0.035948325,0.05256028
14162,0.028557979,0.035948325,0.05256028
14163,0.028557979,0.035948325,0.05256028
14164,0.028557979,0.035948325,0.05256028
14165,0.028557979,0.035948325,0.05256028
14166,0.028557979,0.035948325,0.05256028
14167,0.028557979,0.035948325,0.05256028
14168,0.028557979,0.035948325,0.05256028
14169,0.028557979,0.035948325,0.05256028
14170,0.028557979,0.035948325,0.05256028
14171,0.028557979,0.035948325,0.05256028
14172,0.028557979,0.035948325,0.05256028
14173,0.028557979,0.035948325,0.05256028
14174,0.028557979,0.035948325,0.05256028
14175,0.028557979,0.035948325,0.05256028
14176,0.028557979,0.035948325,0.05256028
14177,0.028557979,0.035948325,0.05256028
14178,0.028557979,0.035948325,0.05256028
14179,0.028557979,0.035948325,0.05256028
14180,0.028557979,0.035948325,0.05256028
14181,0.028557979,0.035948325,0.05256028
14182,0.028557979,0.035948325,0.05256028
14183,0.028557979,0.035948325,0.05256028
14184,0.028557979,0.035948325,0.05256028
14185,0.028557979,0.035948325,0.05256028
14186,0.028557979,0.035948325,0.05256028
14187,0.028557979,0.035948325,0.05256028
14188,0.028557979,0.035948325,0.05256028
14189,0.028557979,0.035948325,0.05256028
14190,0.028557979,0.035948325,0.05256028
14191,0.028557979,0.035948325,0.05256028
14192,0.028557979,0.035948325,0.05256028
14193,0.028557979,0.035948325,0.05256028
14194,0.028557979,0.035948325,0.05256028
14195,0.028557979,0.035948325,0.05256028
14196,0.028557979,0.035948325,0.05256028
14197,0.028557979,0.035948325,0.05256028
14198,0.028557979,0.035948325,0.05256028
14199,0.028557979,0.035948325,0.05256028
14200,0.028557979,0.035948325,0.05256028
14201,0.028557979,0.035948325,0.05256028
14202,0.028557979,0.035948325,0.05256028
14203,0.028557979,0.035948325,0.05256028
14204,0.028557979,0.035948325,0.05256028
14205,0.028557979,0.035948325,0.05256028
14206,0.028557979,0.035948325,0.05256028
14207,0.028557979,0.035948325,0.05256028
14208,0.028557979,0.035948325,0.05256028
14209,0.028557979,0.035948325,0.05256028
14210,0.028557979,0.035948325,0.05256028
14211,0.028557979,0.035948325,0.05256028
14212,0.028557979,0.035948325,0.05256028
14213,0.028557979,0.035948325,0.05256028
14214,0.028557979,0.035948325,0.05256028
14215,0.028557979,0.035948325,0.05256028
14216,0.028557979,0.035948325,0.05256028
14217,0.028557979,0.035948325,0.05256028
14218,0.028557979,0.035948325,0.05256028
14219,0.028557979,0.035948325,0.05256028
14220,0.028557979,0.035948325,0.05256028
14221,0.028557979,0.035948325,0.05256028
14222,0.028557979,0.035948325,0.05256028
14223,0.028557979,0.035948325,0.05256028
14224,0.028557979,0.035948325,0.05256028
14225,0.028557979,0.035948325,0.05256028
14226,0.028557979,0.035948325,0.05256028
14227,0.028557979,0.035948325,0.05256028
14228,0.028557979,0.035948325,0.05256028
14229,0.028557979,0.035948325,0.05256028
14230,0.028557979,0.035948325,0.05256028
14231,0.028557979,0.035948325,0.05256028
14232,0.028557979,0.035948325,0.05256028
14233,0.028557979,0.035948325,0.05256028
14234,0.028557979,0.035948325,0.05256028
14235,0.028557979,0.035948325,0.05256028
14236,0.028557979,0.035948325,0.05256028
14237,0.028557979,0.035948325,0.05256028
14238,0.028557979,0.035948325,0.05256028
14239,0.028557979,0.035948325,0.05256028
14240,0.028557979,0.035948325,0.05256028
14241,0.028557979,0.035948325,0.05256028
14242,0.028557979,0.035948325,0.05256028
14243,0.028557979,0.035948325,0.05256028
14244,0.028557979,0.035948325,0.05256028
14245,0.028557979,0.035948325,0.05256028
14246,0.028557979,0.035948325,0.05256028
14247,0.028557979,0.035948325,0.05256028
14248,0.028557979,0.035948325,0.05256028
14249,0.028557979,0.035948325,0.05256028
14250,0.028557979,0.035948325,0.05256028
14251,0.028557979,0.035948325,0.05256028
14252,0.028557979,0.035948325,0.05256028
14253,0.028557979,0.035948325,0.05256028
14254,0.028557979,0.035948325,0.05256028
14255,0.028557979,0.035948325,0.05256028
14256,0.028557979,0.035948325,0.05256028
14257,0.028557979,0.035948325,0.05256028
14258,0.028557979,0.035948325,0.05256028
14259,0.028557979,0.035948325,0.05256028
14260,0.028557979,0.035948325,0.05256028
14261,0.028557979,0.035948325,0.05256028
14262,0.028557979,0.035948325,0.05256028
14263,0.028557979,0.035948325,0.05256028
14264,0.028557979,0.035948325,0.05256028
14265,0.028557979,0.035948325,0.05256028
14266,0.028557979,0.035948325,0.05256028
14267,0.028557979,0.035948325,0.05256028
14268,0.028557979,0.035948325,0.05256028
14269,0.028557979,0.035948325,0.05256028
14270,0.028557979,0.035948325,0.05256028
14271,0.028557979,0.035948325,0.05256028
14272,0.028557979,0.035948325,0.05256028
14273,0.028557979,0.035948325,0.05256028
14274,0.028557979,0.035948325,0.05256028
14275,0.028557979,0.035948325,0.05256028
14276,0.028557979,0.035948325,0.05256028
14277,0.028557979,0.035948325,0.05256028
14278,0.028557979,0.035948325,0.05256028
14279,0.028557979,0.035948325,0.05256028
14280,0.028557979,0.035948325,0.05256028
14281,0.028557979,0.035948325,0.05256028
14282,0.028557979,0.035948325,0.05256028
14283,0.028557979,0.035948325,0.05256028
14284,0.028557979,0.035948325,0.05256028
14285,0.028557979,0.035948325,0.05256028
14286,0.028557979,0.035948325,0.05256028
14287,0.028557979,0.035948325,0.05256028
14288,0.028557979,0.035948325,0.05256028
14289,0.028557979,0.035948325,0.05256028
14290,0.028557979,0.035948325,0.05256028
14291,0.028557979,0.035948325,0.05256028
14292,0.028557979,0.035948325,0.05256028
14293,0.028557979,0.035948325,0.05256028
14294,0.028557979,0.035948325,0.05256028
14295,0.028557979,0.035948325,0.05256028
14296,0.028557979,0.035948325,0.05256028
14297,0.028557979,0.035948325,0.05256028
14298,0.028557979,0.035948325,0.05256028
14299,0.028557979,0.035948325,0.05256028
14300,0.028557979,0.035948325,0.05256028
14301,0.028557979,0.035948325,0.05256028
14302,0.028557979,0.035948325,0.05256028
14303,0.028557979,0.035948325,0.05256028
14304,0.028557979,0.035948325,0.05256028
14305,0.028557979,0.035948325,0.05256028
14306,0.028557979,0.035948325,0.05256028
14307,0.028557979,0.035948325,0.05256028
14308,0.028557979,0.035948325,0.05256028
14309,0.028557979,0.035948325,0.05256028
14310,0.028557979,0.035948325,0.05256028
14311,0.028557979,0.035948325,0.05256028
14312,0.028557979,0.035948325,0.05256028
14313,0.028557979,0.035948325,0.05256028
14314,0.028557979,0.035948325,0.05256028
14315,0.028557979,0.035948325,0.05256028
14316,0.028557979,0.035948325,0.05256028
14317,0.028557979,0.035948325,0.05256028
14318,0.028557979,0.035948325,0.05256028
14319,0.028557979,0.035948325,0.05256028
14320,0.028557979,0.035948325,0.05256028
14321,0.028557979,0.035948325,0.05256028
14322,0.028557979,0.035948325,0.05256028
14323,0.028557979,0.035948325,0.05256028
14324,0.028557979,0.035948325,0.05256028
14325,0.028557979,0.035948325,0.05256028
14326,0.028557979,0.035948325,0.05256028
14327,0.028557979,0.035948325,0.05256028
14328,0.028557979,0.035948325,0.05256028
14329,0.028557979,0.035948325,0.05256028
14330,0.028557979,0.035948325,0.05256028
14331,0.028557979,0.035948325,0.05256028
14332,0.028557979,0.035948325,0.05256028
14333,0.028557979,0.035948325,0.05256028
14334,0.028557979,0.035948325,0.05256028
14335,0.028557979,0.035948325,0.05256028
14336,0.028557979,0.035948325,0.05256028
14337,0.028557979,0.035948325,0.05256028
14338,0.028557979,0.035948325,0.05256028
14339,0.028557979,0.035948325,0.05256028
14340,0.028557979,0.035948325,0.05256028
14341,0.028557979,0.035948325,0.05256028
14342,0.028557979,0.035948325,0.05256028
14343,0.028557979,0.035948325,0.05256028
14344,0.028557979,0.035948325,0.05256028
14345,0.028557979,0.035948325,0.05256028
14346,0.028557979,0.035948325,0.05256028
14347,0.028557979,0.035948325,0.05256028
14348,0.028557979,0.035948325,0.05256028
14349,0.028557979,0.035948325,0.05256028
14350,0.028557979,0.035948325,0.05256028
14351,0.028557979,0.035948325,0.05256028
14352,0.028557979,0.035948325,0.05256028
14353,0.028557979,0.035948325,0.05256028
14354,0.028557979,0.035948325,0.05256028
14355,0.028557979,0.035948325,0.05256028
14356,0.028557979,0.035948325,0.05256028
14357,0.028557979,0.035948325,0.05256028
14358,0.028557979,0.035948325,0.05256028
14359,0.028557979,0.035948325,0.05256028
14360,0.028557979,0.035948325,0.05256028
14361,0.028557979,0.035948325,0.05256028
14362,0.028557979,0.035948325,0.05256028
14363,0.028557979,0.035948325,0.05256028
14364,0.028557979,0.035948325,0.05256028
14365,0.028557979,0.035948325,0.05256028
14366,0.028557979,0.035948325,0.05256028
14367,0.028557979,0.035948325,0.05256028
14368,0.028557979,0.035948325,0.05256028
14369,0.028557979,0.035948325,0.05256028
14370,0.028557979,0.035948325,0.05256028
14371,0.028557979,0.035948325,0.05256028
14372,0.028557979,0.035948325,0.05256028
14373,0.028557979,0.035948325,0.05256028
14374,0.028557979,0.035948325,0.05256028
14375,0.028557979,0.035948325,0.05256028
14376,0.028557979,0.035948325,0.05256028
14377,0.028557979,0.035948325,0.05256028
14378,0.028557979,0.035948325,0.05256028
14379,0.028557979,0.035948325,0.05256028
14380,0.028557979,0.035948325,0.05256028
14381,0.028557979,0.035948325,0.05256028
14382,0.028557979,0.035948325,0.05256028
14383,0.028557979,0.035948325,0.05256028
14384,0.028557979,0.035948325,0.05256028
14385,0.028557979,0.035948325,0.05256028
14386,0.028557979,0.035948325,0.05256028
14387,0.028557979,0.035948325,0.05256028
14388,0.028557979,0.035948325,0.05256028
14389,0.028557979,0.035948325,0.05256028
14390,0.028557979,0.035948325,0.05256028
14391,0.028557979,0.035948325,0.05256028
14392,0.028557979,0.035948325,0.05256028
14393,0.028557979,0.035948325,0.05256028
14394,0.028557979,0.035948325,0.05256028
14395,0.028557979,0.035948325,0.05256028
14396,0.028557979,0.035948325,0.05256028
14397,0.028557979,0.035948325,0.05256028
14398,0.028557979,0.035948325,0.05256028
14399,0.028557979,0.035948325,0.05256028
14400,0.028557979,0.035948325,0.05256028
14401,0.028557979,0.035948325,0.05256028
14402,0.028557979,0.035948325,0.05256028
14403,0.028557979,0.035948325,0.05256028
14404,0.028557979,0.035948325,0.05256028
14405,0.028557979,0.035948325,0.05256028
14406,0.028557979,0.035948325,0.05256028
14407,0.028557979,0.035948325,0.05256028
14408,0.028557979,0.035948325,0.05256028
14409,0.028557979,0.035948325,0.05256028
14410,0.028557979,0.035948325,0.05256028
14411,0.028557979,0.035948325,0.05256028
14412,0.028557979,0.035948325,0.05256028
14413,0.028557979,0.035948325,0.05256028
14414,0.028557979,0.035948325,0.05256028
14415,0.028557979,0.035948325,0.05256028
14416,0.028557979,0.035948325,0.05256028
14417,0.028557979,0.035948325,0.05256028
14418,0.028557979,0.035948325,0.05256028
14419,0.028557979,0.035948325,0.05256028
14420,0.028557979,0.035948325,0.05256028
14421,0.028557979,0.035948325,0.05256028
14422,0.028557979,0.035948325,0.05256028
14423,0.028557979,0.035948325,0.05256028
14424,0.028557979,0.035948325,0.05256028
14425,0.028557979,0.035948325,0.05256028
14426,0.028557979,0.035948325,0.05256028
14427,0.028557979,0.035948325,0.05256028
14428,0.028557979,0.035948325,0.05256028
14429,0.028557979,0.035948325,0.05256028
14430,0.028557979,0.035948325,0.05256028
14431,0.028557979,0.035948325,0.05256028
14432,0.028557979,0.035948325,0.05256028
14433,0.028557979,0.035948325,0.05256028
14434,0.028557979,0.035948325,0.05256028
14435,0.028557979,0.035948325,0.05256028
14436,0.028557979,0.035948325,0.05256028
14437,0.028557979,0.035948325,0.05256028
14438,0.028557979,0.035948325,0.05256028
14439,0.028557979,0.035948325,0.05256028
14440,0.028557979,0.035948325,0.05256028
14441,0.028557979,0.035948325,0.05256028
14442,0.028557979,0.035948325,0.05256028
14443,0.028557979,0.035948325,0.05256028
14444,0.028557979,0.035948325,0.05256028
14445,0.028557979,0.035948325,0.05256028
14446,0.028557979,0.035948325,0.05256028
14447,0.028557979,0.035948325,0.05256028
14448,0.028557979,0.035948325,0.05256028
14449,0.028557979,0.035948325,0.05256028
14450,0.028557979,0.035948325,0.05256028
14451,0.028557979,0.035948325,0.05256028
14452,0.028557979,0.035948325,0.05256028
14453,0.028557979,0.035948325,0.05256028
14454,0.028557979,0.035948325,0.05256028
14455,0.028557979,0.035948325,0.05256028
14456,0.028557979,0.035948325,0.05256028
14457,0.028557979,0.035948325,0.05256028
14458,0.028557979,0.035948325,0.05256028
14459,0.028557979,0.035948325,0.05256028
14460,0.028557979,0.035948325,0.05256028
14461,0.028557979,0.035948325,0.05256028
14462,0.028557979,0.035948325,0.05256028
14463,0.028557979,0.035948325,0.05256028
14464,0.028557979,0.035948325,0.05256028
14465,0.028557979,0.035948325,0.05256028
14466,0.028557979,0.035948325,0.05256028
14467,0.028557979,0.035948325,0.05256028
14468,0.028557979,0.035948325,0.05256028
14469,0.028557979,0.035948325,0.05256028
14470,0.028557979,0.035948325,0.05256028
14471,0.028557979,0.035948325,0.05256028
14472,0.028557979,0.035948325,0.05256028
14473,0.028557979,0.035948325,0.05256028
14474,0.028557979,0.035948325,0.05256028
14475,0.028557979,0.035948325,0.05256028
14476,0.028557979,0.035948325,0.05256028
14477,0.028557979,0.035948325,0.05256028
14478,0.028557979,0.035948325,0.05256028
14479,0.028557979,0.035948325,0.05256028
14480,0.028557979,0.035948325,0.05256028
14481,0.028557979,0.035948325,0.05256028
14482,0.028557979,0.035948325,0.05256028
14483,0.028557979,0.035948325,0.05256028
14484,0.028557979,0.035948325,0.05256028
14485,0.028557979,0.035948325,0.05256028
14486,0.028557979,0.035948325,0.05256028
14487,0.028557979,0.035948325,0.05256028
14488,0.028557979,0.035948325,0.05256028
14489,0.028557979,0.035948325,0.05256028
14490,0.028557979,0.035948325,0.05256028
14491,0.028557979,0.035948325,0.05256028
14492,0.028557979,0.035948325,0.05256028
14493,0.028557979,0.035948325,0.05256028
14494,0.028557979,0.035948325,0.05256028
14495,0.028557979,0.035948325,0.05256028
14496,0.028557979,0.035948325,0.05256028
14497,0.028557979,0.035948325,0.05256028
14498,0.028557979,0.035948325,0.05256028
14499,0.028557979,0.035948325,0.05256028
14500,0.028557979,0.035948325,0.05256028
14501,0.028557979,0.035948325,0.05256028
14502,0.028557979,0.035948325,0.05256028
14503,0.028557979,0.035948325,0.05256028
14504,0.028557979,0.035948325,0.05256028
14505,0.028557979,0.035948325,0.05256028
14506,0.028557979,0.035948325,0.05256028
14507,0.028557979,0.035948325,0.05256028
14508,0.028557979,0.035948325,0.05256028
14509,0.028557979,0.035948325,0.05256028
14510,0.028557979,0.035948325,0.05256028
14511,0.028557979,0.035948325,0.05256028
14512,0.028557979,0.035948325,0.05256028
14513,0.028557979,0.035948325,0.05256028
14514,0.028557979,0.035948325,0.05256028
14515,0.028557979,0.035948325,0.05256028
14516,0.028557979,0.035948325,0.05256028
14517,0.028557979,0.035948325,0.05256028
14518,0.028557979,0.035948325,0.05256028
14519,0.028557979,0.035948325,0.05256028
14520,0.028557979,0.035948325,0.05256028
14521,0.028557979,0.035948325,0.05256028
14522,0.028557979,0.035948325,0.05256028
14523,0.028557979,0.035948325,0.05256028
14524,0.028557979,0.035948325,0.05256028
14525,0.028557979,0.035948325,0.05256028
14526,0.028557979,0.035948325,0.05256028
14527,0.028557979,0.035948325,0.05256028
14528,0.028557979,0.035948325,0.05256028
14529,0.028557979,0.035948325,0.05256028
14530,0.028557979,0.035948325,0.05256028
14531,0.028557979,0.035948325,0.05256028
14532,0.028557979,0.035948325,0.05256028
14533,0.028557979,0.035948325,0.05256028
14534,0.028557979,0.035948325,0.05256028
14535,0.028557979,0.035948325,0.05256028
14536,0.028557979,0.035948325,0.05256028
14537,0.028557979,0.035948325,0.05256028
14538,0.028557979,0.035948325,0.05256028
14539,0.028557979,0.035948325,0.05256028
14540,0.028557979,0.035948325,0.05256028
14541,0.028557979,0.035948325,0.05256028
14542,0.028557979,0.035948325,0.05256028
14543,0.028557979,0.035948325,0.05256028
14544,0.028557979,0.035948325,0.05256028
14545,0.028557979,0.035948325,0.05256028
14546,0.028557979,0.035948325,0.05256028
