,20 nM AF48897_T1160s_1_CH2_BIN1.0_PREPRO,20 nM AF48896_T1142s_1_CH2_BIN1.0_PREPRO,20 nM AF4887_T74s_1_CH2_BIN1.0_PREPRO
3855,0.43661973,0.29090908,0.21846154
3856,0.4394366,0.34242424,0.24
3857,0.67887324,0.48181817,0.40923077
3858,0.4056338,0.54242426,0.30769232
3859,0.3802817,0.46666667,0.36923078
3860,0.45070422,0.26060605,0.14461538
3861,0.5295775,0.55757576,0.48
3862,0.50140846,0.28787878,0.5446154
3863,0.6056338,0.26363635,0.43076923
3864,0.4169014,0.43939394,0.59384614
3865,0.48732394,0.4878788,0.41230768
3866,0.515493,0.37575758,0.6523077
3867,0.6084507,0.3060606,0.37846154
3868,0.36056337,0.14545454,0.5692308
3869,0.30985916,0.35454544,0.71384615
3870,0.5830986,0.4939394,0.29846153
3871,0.51830983,0.4909091,0.40923077
3872,0.4140845,0.47272727,0.27384615
3873,0.35774648,0.37878788,0.31076923
3874,0.07042254,0.35151514,0.32923076
3875,0.4394366,0.42727274,0.46461537
3876,0.4084507,0.38181818,0.3876923
3877,0.30140844,0.53636366,0.18461539
3878,0.4338028,0.25151515,0.23076923
3879,0.32957748,0.3,0.4430769
3880,0.5830986,0.36060607,0.2923077
3881,0.4169014,0.47878787,0.19076923
3882,0.2535211,0.5969697,0.35692307
3883,0.4225352,0.44848484,0.7323077
3884,0.31267604,0.37878788,0.52307695
3885,0.2169014,0.35757574,0.45846155
3886,0.30422536,0.22121212,0.5476923
3887,0.25915492,0.46060607,0.7446154
3888,0.4394366,0.43636364,0.37538463
3889,0.22816901,0.19393939,0.63076925
3890,0.35211268,0.1,0.48
3891,0.32676056,0.5181818,0.46461537
3892,0.5070422,0.29090908,0.41538462
3893,0.50985914,0.6121212,0.28923076
3894,0.32112676,0.17272727,0.25230768
3895,0.5605634,0.3060606,0.4553846
3896,0.78028166,0.46363637,0.19384615
3897,0.5492958,0.57272726,0.47384617
3898,0.68169016,0.72424245,0.29846153
3899,0.54647887,0.53333336,0.26153848
3900,0.51267606,0.29393938,0.30153847
3901,0.43661973,0.46060607,0.39076924
3902,0.3859155,0.56363636,0.39076924
3903,0.32676056,0.44848484,0.18461539
3904,0.3746479,0.3181818,0.29846153
3905,0.53521127,0.4939394,0.5846154
3906,0.6112676,0.22424242,0.56
3907,0.5408451,0.47575757,0.22153845
3908,0.3859155,0.4121212,0.3476923
3909,0.4197183,0.4212121,0.4430769
3910,0.48732394,0.45454547,0.6369231
3911,0.9633803,0.5272727,0.6769231
3912,0.32112676,0.27878788,0.37538463
3913,0.57746476,0.6212121,0.38153845
3914,0.4084507,0.33030304,0.36
3915,0.6760563,0.42727274,0.49846154
3916,0.49295774,0.47272727,0.6246154
3917,0.7521127,0.35151514,0.48
3918,0.5295775,0.36969697,0.3876923
3919,0.43098593,0.43636364,0.4276923
3920,0.4338028,0.11818182,0.28923076
3921,0.44788733,0.23939393,0.30461538
3922,0.63380283,0.3909091,0.42153847
3923,0.46197182,0.37878788,0.24
3924,0.28169015,0.3181818,0.24615385
3925,0.29014084,0.35757574,0.19384615
3926,0.35492957,0.16969697,0.6615385
3927,0.27605635,0.4060606,0.5661538
3928,0.25915492,0.56060606,0.41538462
3929,0.30140844,0.26060605,0.25846153
3930,0.36619717,0.28787878,0.35076922
3931,0.23098591,0.46060607,0.4
3932,0.3830986,0.29393938,0.35692307
3933,0.45633802,0.23939393,0.40615386
3934,0.16619718,0.37575758,0.32923076
3935,0.26197183,0.53939396,0.23076923
3936,0.29014084,0.34848484,0.47076923
3937,0.3802817,0.16969697,0.52
3938,0.69859153,0.35151514,0.42153847
3939,0.4197183,0.46363637,0.20307693
3940,0.36338028,0.6909091,0.12307692
3941,0.2197183,0.57575756,0.3723077
3942,0.46197182,0.47575757,0.2676923
3943,0.5605634,0.5181818,0.40923077
3944,0.5690141,0.44848484,0.48615384
3945,0.5521127,0.28181818,0.59384614
3946,0.51267606,0.3181818,0.4553846
3947,0.34929577,0.5060606,0.4369231
3948,0.3887324,0.47878787,0.25538462
3949,0.46197182,0.22121212,0.3876923
3950,0.6225352,0.1030303,0.41230768
3951,0.5295775,0.15454546,0.40615386
3952,0.4056338,0.124242425,0.40923077
3953,0.45915493,0.34242424,0.6553846
3954,0.35211268,0.4212121,0.3353846
3955,0.29295775,0.36363637,0.36
3956,0.628169,0.5030303,0.24
3957,0.3887324,0.5212121,0.36923078
3958,0.51830983,0.43333334,0.50461537
3959,0.47887325,0.53636366,0.27076924
3960,0.49014086,0.26666668,0.42153847
3961,0.51267606,0.17272727,0.48307693
3962,0.46197182,0.48181817,0.36307693
3963,0.54647887,0.3939394,0.5569231
3964,0.36901408,0.27878788,0.36307693
3965,0.34084508,0.43333334,0.18769231
3966,0.5408451,0.6818182,0.3723077
3967,0.53239435,0.55151516,0.51076925
3968,0.46197182,0.47272727,0.36
3969,0.5521127,0.5151515,0.3846154
3970,0.5605634,0.6757576,0.3476923
3971,0.4197183,0.33030304,0.4553846
3972,0.26478875,0.45757577,0.5323077
3973,0.47887325,0.38484848,0.2830769
3974,0.46760562,0.6666667,0.6830769
3975,0.32676056,0.6242424,0.5692308
3976,0.23661971,0.28181818,0.50461537
3977,0.29577464,0.3151515,0.25846153
3978,0.4056338,0.36969697,0.21230769
3979,0.54647887,0.22121212,0.16
3980,0.48169014,0.3090909,0.28
3981,0.49577466,0.56969696,0.4953846
3982,0.33802816,0.4878788,0.43384615
3983,0.4197183,0.4909091,0.25538462
3984,0.45915493,0.5242424,0.17230769
3985,0.55492955,0.57575756,0.4553846
3986,0.5042254,0.3151515,0.6769231
3987,0.54366195,0.11515152,0.6492308
3988,0.46478873,0.8090909,0.5569231
3989,0.29577464,0.53636366,0.36
3990,0.371831,0.38484848,0.24615385
3991,0.34929577,0.45454547,0.46153846
3992,0.45633802,0.4212121,0.56
3993,0.54647887,0.54848486,0.12307692
3994,0.44788733,0.43333334,0.47076923
3995,0.118309855,0.55454546,0.61846155
3996,0.3887324,0.45151514,0.4923077
3997,0.45070422,0.4848485,0.15384616
3998,0.36056337,0.54848486,0.6369231
3999,0.23098591,0.57272726,0.36307693
4000,0.47887325,0.36969697,0.47692308
4001,0.64507043,0.47575757,0.37846154
4002,0.30422536,0.56363636,0.16615385
4003,0.29014084,0.45454547,0.37538463
4004,0.3971831,0.6030303,0.4
4005,0.32957748,0.28181818,0.5630769
4006,0.43098593,0.21515152,0.38153845
4007,0.28732395,0.33030304,0.59692305
4008,0.4084507,0.26666668,0.5876923
4009,0.5802817,0.2060606,0.72923076
4010,0.46760562,0.54848486,0.6707692
4011,0.30140844,0.23636363,0.5661538
4012,0.29859155,0.27272728,0.63076925
4013,0.52112675,0.54848486,0.50461537
4014,0.44225353,0.47575757,0.35692307
4015,0.36338028,0.7090909,0.52615386
4016,0.5690141,0.37575758,0.2769231
4017,0.28169015,0.6666667,0.31692308
4018,0.47323942,0.26363635,0.19692308
4019,0.5915493,0.45454547,0.42461538
4020,0.45915493,0.36060607,0.82153845
4021,0.29295775,0.35454544,0.6553846
4022,0.36619717,0.5212121,0.39384615
4023,0.5380282,0.24545455,0.45846155
4024,0.51267606,0.23030303,0.44923076
4025,0.4140845,0.28484848,0.2676923
4026,0.5070422,0.28787878,0.3476923
4027,0.50985914,0.2060606,0.51384616
4028,0.56619716,0.35757574,0.56
4029,0.28732395,0.3242424,0.4953846
4030,0.3915493,0.3969697,0.51076925
4031,0.63380283,0.55454546,0.50153846
4032,0.18309858,0.3272727,0.51384616
4033,0.4084507,0.4030303,0.3323077
4034,0.31549296,0.3939394,0.46461537
4035,0.48732394,0.42424244,0.42153847
4036,0.70985913,0.530303,0.5784615
4037,0.4028169,0.3212121,0.32923076
4038,0.371831,0.3242424,0.32923076
4039,0.35492957,0.45151514,0.32
4040,0.46197182,0.4090909,0.29538462
4041,0.5971831,0.37575758,0.3846154
4042,0.48450705,0.4181818,0.50461537
4043,0.25070423,0.4121212,0.5661538
4044,0.3746479,0.23333333,0.47692308
4045,0.4,0.29090908,0.5753846
4046,0.4028169,0.15757576,0.24615385
4047,0.4140845,0.43030304,0.5415385
4048,0.44225353,0.4090909,0.48307693
4049,0.51267606,0.5121212,0.31692308
4050,0.46760562,0.36363637,0.6584615
4051,0.26478875,0.36060607,0.50769234
4052,0.35211268,0.57575756,0.52615386
4053,0.371831,0.34242424,0.42153847
4054,0.32394367,0.24848485,0.3723077
4055,0.23380281,0.13030303,0.47076923
4056,0.4169014,0.096969694,0.36615384
4057,0.4394366,0.4090909,0.16923077
4058,0.47605634,0.37878788,0.2830769
4059,0.25070423,0.3939394,0.33846155
4060,0.48169014,0.21818182,0.5476923
4061,0.4225352,0.6787879,0.5415385
4062,0.515493,0.36666667,0.25538462
4063,0.4084507,0.33030304,0.46153846
4064,0.4028169,0.23030303,0.5723077
4065,0.30985916,0.43939394,0.31076923
4066,0.6422535,0.17878787,0.20923077
4067,0.3746479,0.37575758,0.31076923
4068,0.29577464,0.3060606,0.3723077
4069,0.123943664,0.26969698,0.2
4070,0.4028169,0.5181818,0.38153845
4071,0.52112675,0.56666666,0.5292308
4072,0.3802817,0.45757577,0.56
4073,0.52394366,0.18181819,0.41846153
4074,0.6309859,0.27575758,0.45846155
4075,0.5295775,0.34242424,0.43076923
4076,0.45070422,0.42727274,0.4276923
4077,0.32112676,0.25151515,0.51384616
4078,0.28732395,0.17272727,0.3723077
4079,0.4056338,0.3969697,0.48
4080,0.66760564,0.5939394,0.2830769
4081,0.16056338,0.5272727,0.15384616
4082,0.44225353,0.48181817,0.20923077
4083,0.31549296,0.44545454,0.2646154
4084,0.30985916,0.43636364,0.38153845
4085,0.43098593,0.38484848,0.59692305
4086,0.48450705,0.36363637,0.2676923
4087,0.48450705,0.3151515,0.51076925
4088,0.4197183,0.29393938,0.25538462
4089,0.3943662,0.36666667,0.44923076
4090,0.4028169,0.6484848,0.39692307
4091,0.4140845,0.3272727,0.44615385
4092,0.5408451,0.53636366,0.31076923
4093,0.51830983,0.5090909,0.3846154
4094,0.4338028,0.6545454,0.35384616
4095,0.49577466,0.630303,0.5753846
4096,0.43661973,0.44242424,0.5538462
4097,0.36901408,0.35151514,0.10769231
4098,0.46197182,0.46969697,0.31076923
4099,0.72676057,0.4090909,0.40307692
4100,0.48732394,0.3030303,0.09538461
4101,0.34084508,0.42424244,0.2276923
4102,0.64788735,0.54242426,0.36
4103,0.5408451,0.37575758,0.14461538
4104,0.4140845,0.43030304,0.44
4105,0.46760562,0.38787878,0.46153846
4106,0.48450705,0.44848484,0.28615385
4107,0.43098593,0.24242425,0.4369231
4108,0.5042254,0.25454545,0.25230768
4109,0.6647887,0.19393939,0.42153847
4110,0.34366196,0.46666667,0.10461538
4111,0.571831,0.2030303,0.3476923
4112,0.51267606,0.33939394,0.5415385
4113,0.34929577,0.22424242,0.5476923
4114,0.5605634,0.3090909,0.30153847
4115,0.5971831,0.27878788,0.34153846
4116,0.47605634,0.53333336,0.6738461
4117,0.42535213,0.47272727,0.42461538
4118,0.72112674,0.45454547,0.38153845
4119,0.22816901,0.4121212,0.24307692
4120,0.4197183,0.3060606,0.13846155
4121,0.50985914,0.29393938,0.19692308
4122,0.27605635,0.35757574,0.37846154
4123,0.22816901,0.34242424,0.37846154
4124,0.27605635,0.4181818,0.2923077
4125,0.33521128,0.3,0.23692308
4126,0.1971831,0.46666667,0.4369231
4127,0.45915493,0.3939394,0.61538464
4128,0.48732394,0.09090909,0.2830769
4129,0.3915493,0.55757576,0.30153847
4130,0.53239435,0.45454547,0.4369231
4131,0.371831,0.43030304,0.52307695
4132,0.5605634,0.42727274,0.5723077
4133,0.5830986,0.33030304,0.2646154
4134,0.5690141,0.530303,0.36307693
4135,0.46760562,0.3969697,0.25230768
4136,0.46760562,0.23030303,0.5353846
4137,0.48169014,0.3969697,0.5476923
4138,0.3802817,0.3969697,0.4523077
4139,0.35774648,0.3,0.29846153
4140,0.34929577,0.4090909,0.30769232
4141,0.33802816,0.3151515,0.43384615
4142,0.43661973,0.43030304,0.40615386
4143,0.27042255,0.58787876,0.4523077
4144,0.29859155,0.6575758,0.50153846
4145,0.6169014,0.3939394,0.50461537
4146,0.73802817,0.3,0.32
4147,0.49014086,0.3909091,0.3723077
4148,0.51830983,0.16666667,0.42153847
4149,0.44788733,0.27575758,0.5507692
4150,0.55492955,0.53939396,0.5692308
4151,0.4112676,0.3030303,0.32615384
4152,0.3887324,0.34545454,0.60615385
4153,0.68169016,0.45454547,0.48923078
4154,0.54366195,0.4,0.2923077
4155,0.55774647,0.56363636,0.40923077
4156,0.31549296,0.55454546,0.43384615
4157,0.4338028,0.44545454,0.59384614
4158,0.571831,0.35757574,0.22153845
4159,0.27887323,0.33636364,0.58153844
4160,0.5521127,0.2969697,0.40923077
4161,0.1887324,0.25454545,0.35076922
4162,0.46760562,0.042424243,0.21538462
4163,0.46478873,0.2969697,0.4
4164,0.29577464,0.3151515,0.37846154
4165,0.4084507,0.5212121,0.5476923
4166,0.3774648,0.13939394,0.3353846
4167,0.371831,0.5121212,0.42153847
4168,0.47887325,0.3969697,0.35384616
4169,0.51830983,0.3030303,0.28923076
4170,0.44507042,0.59090906,0.5692308
4171,0.49859154,0.33636364,0.2646154
4172,0.34647888,0.21212122,0.43076923
4173,0.17464788,0.43636364,0.53846157
4174,0.6845071,0.27575758,0.38153845
4175,0.64507043,0.59090906,0.39076924
4176,0.4394366,0.5272727,0.52307695
4177,0.47605634,0.17272727,0.59692305
4178,0.50140846,0.37878788,0.40923077
4179,0.49014086,0.4121212,0.43384615
4180,0.27605635,0.24242425,0.44615385
4181,0.24507043,0.38484848,0.20307693
4182,0.32112676,0.24242425,0.42153847
4183,0.43661973,0.3151515,0.28923076
4184,0.67042255,0.46969697,0.5723077
4185,0.4394366,0.18484849,0.71076924
4186,0.47042254,0.4878788,0.4430769
4187,0.27042255,0.3151515,0.40615386
4188,0.49014086,0.4181818,0.39384615
4189,0.35774648,0.4151515,0.47692308
4190,0.24507043,0.3909091,0.47692308
4191,0.22816901,0.34242424,0.29538462
4192,0.47323942,0.45454547,0.40923077
4193,0.29859155,0.5060606,0.39076924
4194,0.31830987,0.54545456,0.24307692
4195,0.3802817,0.29393938,0.47384617
4196,0.4084507,0.36363637,0.4523077
4197,0.49295774,0.4030303,0.36307693
4198,0.44507042,0.5969697,0.25230768
4199,0.5690141,0.36060607,0.59076923
4200,0.3802817,0.4878788,0.15076923
4201,0.5605634,0.45757577,0.43384615
4202,0.52394366,0.3909091,0.5569231
4203,0.5690141,0.5181818,0.59692305
4204,0.30422536,0.48181817,0.32615384
4205,0.515493,0.5121212,0.50769234
4206,0.53239435,0.36363637,0.35076922
4207,0.22535211,0.2,0.5661538
4208,0.48169014,0.3242424,0.48615384
4209,0.628169,0.5030303,0.10461538
4210,0.33802816,0.45151514,0.42153847
4211,0.10985915,0.4939394,0.36923078
4212,0.45633802,0.59090906,0.58153844
4213,0.4225352,0.36969697,0.59384614
4214,0.44225353,0.4060606,0.5292308
4215,0.23380281,0.4121212,0.48615384
4216,0.16619718,0.37272727,0.09538461
4217,0.4197183,0.5151515,0.34461537
4218,0.36619717,0.27575758,0.41230768
4219,0.32394367,0.25454545,0.21846154
4220,0.33521128,0.36969697,0.25230768
4221,0.428169,0.56969696,0.50153846
4222,0.29014084,0.7121212,0.35384616
4223,0.4169014,0.38787878,0.26153848
4224,0.51267606,0.22727273,0.6553846
4225,0.3915493,0.5242424,0.6
4226,0.28450704,0.5,0.3323077
4227,0.4169014,0.630303,0.64615387
4228,0.4,0.57878786,0.39692307
4229,0.51830983,0.4969697,0.4523077
4230,0.48450705,0.5,0.4553846
4231,0.4084507,0.42727274,0.28615385
4232,0.51830983,0.5181818,0.52307695
4233,0.4,0.3121212,0.3846154
4234,0.3830986,0.33030304,0.2769231
4235,0.4,0.54848486,0.35692307
4236,0.25915492,0.36666667,0.35076922
4237,0.34366196,0.3909091,0.28923076
4238,0.5605634,0.47575757,0.22153845
4239,0.24225353,0.37575758,0.37846154
4240,0.35211268,0.36666667,0.11076923
4241,0.29859155,0.5272727,0.21230769
4242,0.5521127,0.38484848,0.2923077
4243,0.52112675,0.54545456,0.28923076
4244,0.515493,0.58787876,0.28615385
4245,0.3971831,0.6272727,0.20923077
4246,0.30985916,0.44545454,0.26153848
4247,0.47887325,0.38181818,0.36923078
4248,0.3971831,0.54242426,0.19384615
4249,0.47323942,0.22424242,0.4
4250,0.5943662,0.21212122,0.44615385
4251,0.25070423,0.3,0.39692307
4252,0.4338028,0.53333336,0.39384615
4253,0.32676056,0.121212125,0.46461537
4254,0.32957748,0.46969697,0.16
4255,0.45633802,0.46969697,0.19076923
4256,0.47887325,0.3030303,0.36615384
4257,0.3943662,0.3151515,0.12615384
4258,0.4,0.36060607,0.40307692
4259,0.28732395,0.43030304,0.6276923
4260,0.36619717,0.38484848,0.80923074
4261,0.4169014,0.19393939,0.47384617
4262,0.36056337,0.56666666,0.16615385
4263,0.25915492,0.6060606,0.5723077
4264,0.33802816,0.5060606,0.5415385
4265,0.4225352,0.29393938,0.45846155
4266,0.32957748,0.3030303,0.3723077
4267,0.4028169,0.3969697,0.36615384
4268,0.36619717,0.3242424,0.39384615
4269,0.36056337,0.34242424,0.2646154
4270,0.32394367,0.43939394,0.15076923
4271,0.3830986,0.46060607,0.45846155
4272,0.5971831,0.42424244,0.35076922
4273,0.32112676,0.45757577,0.25846153
4274,0.31267604,0.6121212,0.3476923
4275,0.47605634,0.5151515,0.28
4276,0.16056338,0.37878788,0.28615385
4277,0.4,0.2060606,0.35384616
4278,0.5690141,0.34545454,0.4430769
4279,0.54647887,0.3090909,0.3846154
4280,0.48732394,0.3030303,0.6676923
4281,0.51830983,0.25151515,0.23384616
4282,0.5408451,0.44242424,0.27076924
4283,0.52112675,0.43030304,0.34461537
4284,0.46760562,0.42727274,0.28
4285,0.45070422,0.34848484,0.30769232
4286,0.428169,0.27272728,0.37846154
4287,0.5521127,0.4,0.3353846
4288,0.3746479,0.42727274,0.30769232
4289,0.47887325,0.22727273,0.5876923
4290,0.428169,0.18787879,0.3846154
4291,0.571831,0.3060606,0.48923078
4292,0.27042255,0.33030304,0.46461537
4293,0.29295775,0.28181818,0.3353846
4294,0.34084508,0.46363637,0.24
4295,0.3774648,0.4212121,0.24
4296,0.515493,0.3212121,0.28615385
4297,0.6140845,0.36060607,0.101538464
4298,0.42535213,0.37575758,0.23384616
4299,0.3943662,0.4212121,0.28
4300,0.33802816,0.34848484,0.46461537
4301,0.31830987,0.43636364,0.17538461
4302,0.28450704,0.5121212,0.5784615
4303,0.44788733,0.36060607,0.23076923
4304,0.3971831,0.34848484,0.39384615
4305,0.25633803,0.6242424,0.46153846
4306,0.22535211,0.46969697,0.6707692
4307,0.27605635,0.5272727,0.5446154
4308,0.55774647,0.34242424,0.47692308
4309,0.3915493,0.4151515,0.5538462
4310,0.5971831,0.44848484,0.5784615
4311,0.25633803,0.6939394,0.3476923
4312,0.34366196,0.6363636,0.44
4313,0.371831,0.53333336,0.39692307
4314,0.47042254,0.3242424,0.3323077
4315,0.33802816,0.669697,0.2676923
4316,0.32957748,0.4909091,0.35076922
4317,0.3887324,0.7878788,0.68
4318,0.47605634,0.4151515,0.16615385
4319,0.52394366,0.3242424,0.36307693
4320,0.13802817,0.75454545,0.31076923
4321,0.3746479,0.54545456,0.5692308
4322,0.34929577,0.56060606,0.30461538
4323,0.5746479,0.46060607,0.61538464
4324,0.52394366,0.7969697,0.48307693
4325,0.6225352,0.73636365,0.39384615
4326,0.45915493,0.45151514,0.18461539
4327,0.43098593,0.56363636,0.48307693
4328,0.30704224,0.43636364,0.4430769
4329,0.35774648,0.16363636,0.31692308
4330,0.24788733,0.25757575,0.6430769
4331,0.12957746,0.28484848,0.6615385
4332,0.16338028,0.3909091,0.51692307
4333,0.4112676,0.4151515,0.42153847
4334,0.28169015,0.44848484,0.42153847
4335,0.36901408,0.4212121,0.47384617
4336,0.29014084,0.22121212,0.39692307
4337,0.66760564,0.124242425,0.50769234
4338,0.44788733,0.16060606,0.36
4339,0.29295775,0.24545455,0.36923078
4340,0.3971831,0.44848484,0.37846154
4341,0.42535213,0.36969697,0.4953846
4342,0.31830987,0.3,0.4
4343,0.5943662,0.4060606,0.5507692
4344,0.57746476,0.34242424,0.16307692
4345,0.428169,0.3121212,0.42461538
4346,0.49577466,0.2060606,0.4276923
4347,0.47323942,0.36363637,0.5846154
4348,0.47323942,0.27272728,0.50769234
4349,0.44225353,0.4,0.7076923
4350,0.44507042,0.45151514,0.37846154
4351,0.49859154,0.4181818,0.4430769
4352,0.22535211,0.38787878,0.6738461
4353,0.45633802,0.33939394,0.60615385
4354,0.45633802,0.6060606,0.46769232
4355,0.49295774,0.58787876,0.4923077
4356,0.771831,0.3030303,0.3353846
4357,0.51267606,0.45454547,0.4276923
4358,0.3915493,0.28484848,0.3323077
4359,0.55492955,0.3939394,0.24923077
4360,0.4084507,0.45757577,0.26153848
4361,0.5830986,0.27878788,0.41230768
4362,0.5295775,0.44242424,0.40307692
4363,0.54647887,0.5212121,0.48923078
4364,0.2,0.53939396,0.23384616
4365,0.3859155,0.23030303,0.15384616
4366,0.46197182,0.26666668,0.5323077
4367,0.47323942,0.16969697,0.4553846
4368,0.6056338,0.35454544,0.21846154
4369,0.5943662,0.6333333,0.37538463
4370,0.49577466,0.26363635,0.46153846
4371,0.47887325,0.5939394,0.4369231
4372,0.57746476,0.4212121,0.4553846
4373,0.50140846,0.53333336,0.46153846
4374,0.29859155,0.27575758,0.60307693
4375,0.28450704,0.55454546,0.48
4376,0.34084508,0.3272727,0.58153844
4377,0.4,0.2090909,0.38153845
4378,0.32676056,0.23030303,0.63076925
4379,0.36901408,0.57575756,0.32615384
4380,0.49859154,0.45151514,0.39384615
4381,0.3802817,0.6757576,0.36307693
4382,0.36619717,0.4121212,0.21230769
4383,0.34929577,0.23939393,0.5569231
4384,0.3774648,0.5121212,0.4953846
4385,0.25633803,0.37878788,0.4430769
4386,0.24507043,0.35757574,0.50153846
4387,0.25633803,0.6121212,0.64
4388,0.36619717,0.4,0.6
4389,0.1943662,0.4848485,0.40307692
4390,0.46760562,0.29393938,0.32
4391,0.36338028,0.57878786,0.30461538
4392,0.31549296,0.4181818,0.2676923
4393,0.2,0.14242424,0.15384616
4394,0.4197183,0.36666667,0.41538462
4395,0.4140845,0.34848484,0.34461537
4396,0.48732394,0.4090909,0.39076924
4397,0.46197182,0.4151515,0.3353846
4398,0.43661973,0.38484848,0.42461538
4399,0.42535213,0.3272727,0.46769232
4400,0.27887323,0.57878786,0.36307693
4401,0.47042254,0.3212121,0.6953846
4402,0.27887323,0.33030304,0.37538463
4403,0.52112675,0.6212121,0.33846155
4404,0.6056338,0.3181818,0.20615384
4405,0.69859153,0.28787878,0.50461537
4406,0.25633803,0.5181818,0.6523077
4407,0.49577466,0.6787879,0.4276923
4408,0.52112675,0.47575757,0.2769231
4409,0.5971831,0.5090909,0.41538462
4410,0.5042254,0.24848485,0.52307695
4411,0.4338028,0.4909091,0.3876923
4412,0.24788733,0.23939393,0.29538462
4413,0.28732395,0.75454545,0.39076924
4414,0.3774648,0.36666667,0.3323077
4415,0.48450705,0.47575757,0.72307694
4416,0.35211268,0.36666667,0.43076923
4417,0.45070422,0.22424242,0.48923078
4418,0.27605635,0.42424244,0.60923076
4419,0.36338028,0.27575758,0.37538463
4420,0.30422536,0.22424242,0.32307693
4421,0.5380282,0.33939394,0.44615385
4422,0.31830987,0.35151514,0.52615386
4423,0.4112676,0.27878788,0.14153846
4424,0.26478875,0.4878788,0.29538462
4425,0.14929578,0.36666667,0.47076923
4426,0.24225353,0.21515152,0.18769231
